x,y,z,u,v,w
-547, 18000, 123, 0, 3, -56
-1347, 18000, 123, 0, 4, -58
-2147, 18000, 123, -1, 4, -60
-2947, 18000, 123, -1, 4, -62
-3747, 18000, 123, -2, 4, -64
-4547, 18000, 123, -2, 4, -67
-5347, 18000, 123, -1, 3, -69
-6147, 18000, 123, -2, 3, -71
-6947, 18000, 123, -2, 3, -73
-7747, 18000, 123, -3, 3, -75
-8547, 18000, 123, -3, 3, -77
-9347, 18000, 123, -3, 3, -78
-10147, 18000, 123, -4, 3, -80
-10947, 18000, 123, -4, 3, -82
-11747, 18000, 123, -4, 3, -83
-12547, 18000, 123, -4, 3, -85
-13347, 18000, 123, -3, 3, -86
-14147, 18000, 123, -4, 2, -87
-14947, 18000, 123, -5, 2, -89
-15747, 18000, 123, -4, 2, -89
-16547, 18000, 123, -3, 2, -91
-17347, 18000, 123, -4, 2, -92
-18147, 18000, 123, -4, 2, -93
-18947, 18000, 123, -5, 2, -93
-19747, 18000, 123, -5, 2, -94
-20547, 18000, 123, -5, 2, -95
-21347, 18000, 123, -5, 2, -95
-22147, 18000, 123, -5, 2, -96
-22947, 18000, 123, -5, 2, -96
-23747, 18000, 123, -5, 3, -97
-24547, 18000, 123, -6, 2, -97
-25347, 18000, 123, -6, 2, -98
-26147, 18000, 123, -5, 2, -98
-26947, 18000, 123, -6, 3, -99
-27747, 18000, 123, -5, 3, -99
-28547, 18000, 123, -6, 3, -99
-29347, 18000, 123, -6, 3, -100
-30147, 18000, 123, -6, 3, -100
-30947, 18000, 123, -6, 4, -101
-31747, 18000, 123, -7, 4, -101
-32547, 18000, 123, -7, 4, -101
-33347, 18000, 123, -7, 5, -102
-34147, 18000, 123, -8, 5, -102
-34947, 18000, 123, -8, 5, -103
-35747, 18000, 123, -8, 6, -103
-36547, 18000, 123, -8, 5, -104
-37347, 18000, 123, -9, 6, -105
-38147, 18000, 123, -9, 6, -105
-38947, 18000, 123, -10, 7, -106
-39747, 18000, 123, -9, 7, -107
-40547, 18000, 123, -9, 7, -108
-41347, 18000, 123, -10, 7, -109
-42147, 18000, 123, -10, 7, -110
-42947, 18000, 123, -9, 7, -111
-43747, 18000, 123, -7, 7, -112
-44547, 18000, 123, -7, 6, -113
-45347, 18000, 123, -6, 6, -114
-46147, 18000, 123, -4, 6, -114
-46947, 18000, 123, -3, 5, -115
-47747, 18000, 123, -2, 5, -115
-48547, 18000, 123, -2, 4, -115
-49347, 18000, 123, -2, 4, -114
-50147, 18000, 123, -2, 4, -114
-50947, 18000, 123, -1, 4, -113
-51747, 18000, 123, -3, 4, -113
-52547, 18000, 123, -4, 4, -112
-53347, 18000, 123, -6, 4, -111
-54147, 18000, 123, -8, 3, -109
-54947, 18000, 123, -11, 4, -107
-55747, 18000, 123, -13, 4, -106
-56547, 18000, 123, -17, 3, -104
-57347, 18000, 123, -19, 2, -102
-58147, 18000, 123, -22, 1, -99
-58947, 18000, 123, -24, -1, -97
-59747, 18000, 123, -25, -2, -94
-60547, 18000, 123, -24, -5, -91
-61347, 18000, 123, -23, -7, -88
-62147, 18000, 123, -22, -10, -85
-62947, 18000, 123, -21, -12, -81
-63747, 18000, 123, -19, -14, -78
-64547, 18000, 123, -17, -14, -74
-65347, 18000, 123, -16, -15, -71
-66147, 18000, 123, -14, -16, -68
-66947, 18000, 123, -13, -16, -66
-67747, 18000, 123, -12, -16, -62
-68547, 18000, 123, -11, -16, -60
-69347, 18000, 123, -10, -15, -57
-70147, 18000, 123, -8, -15, -55
-70947, 18000, 123, -8, -14, -52
-71747, 18000, 123, -7, -13, -50
-72000, 17453, 123, -5, -10, -50
-71853, 16800, 123, -4, -6, -51
-71053, 16800, 123, -4, -6, -53
-70253, 16800, 123, -5, -6, -56
-69453, 16800, 123, -6, -7, -58
-68653, 16800, 123, -7, -6, -60
-67853, 16800, 123, -8, -8, -63
-67053, 16800, 123, -9, -8, -65
-66253, 16800, 123, -10, -9, -68
-65453, 16800, 123, -12, -9, -70
-64653, 16800, 123, -14, -8, -73
-63853, 16800, 123, -17, -9, -75
-63053, 16800, 123, -19, -8, -77
-62253, 16800, 123, -23, -6, -79
-61453, 16800, 123, -28, -4, -81
-60653, 16800, 123, -33, -2, -84
-59853, 16800, 123, -37, 0, -85
-59053, 16800, 123, -38, 2, -88
-58253, 16800, 123, -37, 3, -90
-57453, 16800, 123, -34, 4, -91
-56653, 16800, 123, -31, 5, -93
-55853, 16800, 123, -28, 6, -95
-55053, 16800, 123, -25, 5, -96
-54253, 16800, 123, -23, 5, -98
-53453, 16800, 123, -22, 5, -99
-52653, 16800, 123, -19, 5, -100
-51853, 16800, 123, -19, 5, -101
-51053, 16800, 123, -18, 6, -102
-50253, 16800, 123, -17, 5, -102
-49453, 16800, 123, -16, 6, -103
-48653, 16800, 123, -15, 6, -104
-47853, 16800, 123, -16, 7, -104
-47053, 16800, 123, -15, 7, -104
-46253, 16800, 123, -14, 8, -105
-45453, 16800, 123, -15, 8, -105
-44653, 16800, 123, -14, 8, -106
-43853, 16800, 123, -13, 9, -106
-43053, 16800, 123, -12, 8, -106
-42253, 16800, 123, -10, 8, -106
-41453, 16800, 123, -8, 8, -106
-40653, 16800, 123, -5, 8, -106
-39853, 16800, 123, -5, 8, -106
-39053, 16800, 123, -4, 7, -105
-38253, 16800, 123, -3, 6, -105
-37453, 16800, 123, -2, 6, -105
-36653, 16800, 123, -2, 6, -104
-35853, 16800, 123, 1, 6, -103
-35053, 16800, 123, -1, 5, -103
-34253, 16800, 123, 0, 5, -103
-33453, 16800, 123, 0, 5, -103
-32653, 16800, 123, 0, 4, -102
-31853, 16800, 123, 1, 4, -101
-31053, 16800, 123, 1, 4, -101
-30253, 16800, 123, 1, 4, -101
-29453, 16800, 123, 2, 4, -101
-28653, 16800, 123, 1, 3, -100
-27853, 16800, 123, 2, 3, -100
-27053, 16800, 123, 2, 3, -98
-26253, 16800, 123, 3, 2, -98
-25453, 16800, 123, 2, 3, -98
-24653, 16800, 123, 3, 2, -98
-23853, 16800, 123, 2, 2, -97
-23053, 16800, 123, 3, 1, -97
-22253, 16800, 123, 2, 1, -96
-21453, 16800, 123, 3, 1, -95
-20653, 16800, 123, 3, 1, -95
-19853, 16800, 123, 3, 1, -94
-19053, 16800, 123, 3, 1, -93
-18253, 16800, 123, 3, 1, -92
-17453, 16800, 123, 3, 0, -92
-16653, 16800, 123, 3, 0, -90
-15853, 16800, 123, 4, -1, -90
-15053, 16800, 123, 3, -1, -88
-14253, 16800, 123, 3, -1, -87
-13453, 16800, 123, 3, -1, -86
-12653, 16800, 123, 3, -1, -84
-11853, 16800, 123, 3, -1, -83
-11053, 16800, 123, 3, -1, -81
-10253, 16800, 123, 3, -2, -80
-9453, 16800, 123, 4, -1, -79
-8653, 16800, 123, 4, -2, -77
-7853, 16800, 123, 3, -2, -75
-7053, 16800, 123, 3, -2, -74
-6253, 16800, 123, 3, -2, -71
-5453, 16800, 123, 3, -2, -69
-4653, 16800, 123, 3, -2, -67
-3853, 16800, 123, 4, -2, -65
-3053, 16800, 123, 3, -2, -63
-2253, 16800, 123, 4, -2, -62
-1453, 16800, 123, 3, -2, -59
-653, 16800, 123, 3, -2, -57
0, 16653, 123, 4, -2, -55
0, 15853, 123, 8, -6, -56
-547, 15600, 123, 8, -7, -57
-1347, 15600, 123, 9, -7, -59
-2147, 15600, 123, 9, -7, -60
-2947, 15600, 123, 9, -7, -62
-3747, 15600, 123, 9, -7, -65
-4547, 15600, 123, 9, -6, -66
-5347, 15600, 123, 9, -7, -69
-6147, 15600, 123, 10, -6, -70
-6947, 15600, 123, 10, -6, -73
-7747, 15600, 123, 10, -6, -74
-8547, 15600, 123, 10, -6, -76
-9347, 15600, 123, 10, -6, -78
-10147, 15600, 123, 11, -5, -79
-10947, 15600, 123, 10, -5, -81
-11747, 15600, 123, 11, -5, -83
-12547, 15600, 123, 12, -5, -84
-13347, 15600, 123, 11, -4, -86
-14147, 15600, 123, 11, -3, -87
-14947, 15600, 123, 11, -3, -88
-15747, 15600, 123, 11, -3, -89
-16547, 15600, 123, 11, -2, -90
-17347, 15600, 123, 11, -2, -91
-18147, 15600, 123, 11, -2, -92
-18947, 15600, 123, 11, -1, -93
-19747, 15600, 123, 11, 0, -94
-20547, 15600, 123, 11, 0, -95
-21347, 15600, 123, 11, 0, -95
-22147, 15600, 123, 11, 1, -96
-22947, 15600, 123, 11, 1, -97
-23747, 15600, 123, 11, 1, -98
-24547, 15600, 123, 11, 2, -98
-25347, 15600, 123, 11, 2, -99
-26147, 15600, 123, 11, 2, -99
-26947, 15600, 123, 11, 3, -99
-27747, 15600, 123, 10, 3, -100
-28547, 15600, 123, 10, 3, -100
-29347, 15600, 123, 10, 4, -101
-30147, 15600, 123, 10, 4, -101
-30947, 15600, 123, 10, 4, -103
-31747, 15600, 123, 9, 5, -102
-32547, 15600, 123, 9, 5, -103
-33347, 15600, 123, 9, 5, -103
-34147, 15600, 123, 8, 5, -104
-34947, 15600, 123, 8, 6, -104
-35747, 15600, 123, 7, 6, -104
-36547, 15600, 123, 7, 6, -104
-37347, 15600, 123, 6, 7, -105
-38147, 15600, 123, 5, 7, -106
-38947, 15600, 123, 4, 7, -106
-39747, 15600, 123, 2, 8, -106
-40547, 15600, 123, 0, 8, -106
-41347, 15600, 123, -2, 9, -105
-42147, 15600, 123, -6, 9, -106
-42947, 15600, 123, -9, 9, -105
-43747, 15600, 123, -13, 10, -104
-44547, 15600, 123, -16, 10, -104
-45347, 15600, 123, -18, 10, -103
-46147, 15600, 123, -20, 10, -103
-46947, 15600, 123, -22, 10, -102
-47747, 15600, 123, -23, 9, -102
-48547, 15600, 123, -23, 9, -101
-49347, 15600, 123, -24, 8, -100
-50147, 15600, 123, -24, 8, -99
-50947, 15600, 123, -25, 8, -99
-51747, 15600, 123, -25, 8, -98
-52547, 15600, 123, -26, 8, -97
-53347, 15600, 123, -27, 8, -97
-54147, 15600, 123, -28, 8, -96
-54947, 15600, 123, -29, 8, -95
-55747, 15600, 123, -30, 8, -94
-56547, 15600, 123, -33, 8, -93
-57347, 15600, 123, -35, 8, -91
-58147, 15600, 123, -37, 8, -90
-58947, 15600, 123, -38, 8, -88
-59747, 15600, 123, -37, 7, -87
-60547, 15600, 123, -32, 6, -85
-61347, 15600, 123, -27, 4, -83
-62147, 15600, 123, -21, 3, -82
-62947, 15600, 123, -17, 1, -80
-63747, 15600, 123, -13, 1, -77
-64547, 15600, 123, -10, 0, -76
-65347, 15600, 123, -8, 1, -73
-66147, 15600, 123, -7, 1, -70
-66947, 15600, 123, -5, 2, -68
-67747, 15600, 123, -4, 2, -65
-68547, 15600, 123, -3, 3, -63
-69347, 15600, 123, -2, 3, -60
-70147, 15600, 123, -1, 3, -58
-70947, 15600, 123, -1, 4, -55
-71747, 15600, 123, 0, 3, -53
-72000, 15053, 123, 2, 8, -53
-71853, 14400, 123, 4, 13, -54
-71053, 14400, 123, 4, 14, -56
-70253, 14400, 123, 3, 14, -59
-69453, 14400, 123, 4, 14, -61
-68653, 14400, 123, 3, 15, -64
-67853, 14400, 123, 2, 15, -67
-67053, 14400, 123, 2, 15, -70
-66253, 14400, 123, 1, 15, -73
-65453, 14400, 123, 0, 15, -76
-64653, 14400, 123, -1, 15, -79
-63853, 14400, 123, -2, 16, -82
-63053, 14400, 123, -3, 16, -86
-62253, 14400, 123, -5, 16, -87
-61453, 14400, 123, -6, 16, -91
-60653, 14400, 123, -8, 16, -94
-59853, 14400, 123, -10, 16, -97
-59053, 14400, 123, -10, 15, -100
-58253, 14400, 123, -10, 14, -101
-57453, 14400, 123, -11, 14, -103
-56653, 14400, 123, -11, 13, -104
-55853, 14400, 123, -11, 12, -105
-55053, 14400, 123, -11, 12, -106
-54253, 14400, 123, -12, 11, -107
-53453, 14400, 123, -11, 11, -108
-52653, 14400, 123, -12, 11, -107
-51853, 14400, 123, -12, 10, -108
-51053, 14400, 123, -12, 11, -109
-50253, 14400, 123, -11, 11, -109
-49453, 14400, 123, -11, 11, -110
-48653, 14400, 123, -10, 10, -110
-47853, 14400, 123, -9, 10, -111
-47053, 14400, 123, -8, 10, -111
-46253, 14400, 123, -6, 10, -111
-45453, 14400, 123, -3, 10, -111
-44653, 14400, 123, -1, 10, -111
-43853, 14400, 123, 2, 9, -111
-43053, 14400, 123, 4, 8, -112
-42253, 14400, 123, 6, 8, -111
-41453, 14400, 123, 8, 8, -111
-40653, 14400, 123, 10, 7, -110
-39853, 14400, 123, 12, 7, -110
-39053, 14400, 123, 13, 8, -109
-38253, 14400, 123, 14, 7, -109
-37453, 14400, 123, 15, 6, -108
-36653, 14400, 123, 15, 6, -108
-35853, 14400, 123, 17, 6, -107
-35053, 14400, 123, 16, 6, -107
-34253, 14400, 123, 17, 5, -106
-33453, 14400, 123, 17, 5, -105
-32653, 14400, 123, 18, 5, -105
-31853, 14400, 123, 18, 4, -105
-31053, 14400, 123, 19, 4, -104
-30253, 14400, 123, 18, 4, -104
-29453, 14400, 123, 18, 4, -103
-28653, 14400, 123, 19, 4, -103
-27853, 14400, 123, 19, 3, -102
-27053, 14400, 123, 18, 3, -102
-26253, 14400, 123, 19, 2, -101
-25453, 14400, 123, 19, 2, -100
-24653, 14400, 123, 19, 2, -99
-23853, 14400, 123, 20, 1, -99
-23053, 14400, 123, 19, 1, -99
-22253, 14400, 123, 19, 0, -98
-21453, 14400, 123, 20, 0, -97
-20653, 14400, 123, 20, -1, -97
-19853, 14400, 123, 19, -2, -96
-19053, 14400, 123, 20, -2, -96
-18253, 14400, 123, 19, -3, -94
-17453, 14400, 123, 20, -3, -94
-16653, 14400, 123, 19, -4, -92
-15853, 14400, 123, 19, -5, -92
-15053, 14400, 123, 20, -6, -90
-14253, 14400, 123, 19, -7, -88
-13453, 14400, 123, 20, -7, -87
-12653, 14400, 123, 19, -8, -86
-11853, 14400, 123, 19, -8, -85
-11053, 14400, 123, 18, -9, -83
-10253, 14400, 123, 17, -10, -82
-9453, 14400, 123, 18, -11, -80
-8653, 14400, 123, 18, -11, -78
-7853, 14400, 123, 17, -12, -76
-7053, 14400, 123, 17, -12, -75
-6253, 14400, 123, 16, -12, -73
-5453, 14400, 123, 17, -13, -70
-4653, 14400, 123, 15, -13, -68
-3853, 14400, 123, 14, -13, -67
-3053, 14400, 123, 14, -13, -64
-2253, 14400, 123, 13, -13, -62
-1453, 14400, 123, 13, -13, -60
-653, 14400, 123, 13, -13, -58
0, 14253, 123, 13, -13, -56
0, 13453, 123, 17, -17, -56
-547, 13200, 123, 18, -18, -57
-1347, 13200, 123, 19, -19, -59
-2147, 13200, 123, 20, -19, -61
-2947, 13200, 123, 21, -19, -64
-3747, 13200, 123, 21, -19, -66
-4547, 13200, 123, 22, -19, -69
-5347, 13200, 123, 23, -19, -70
-6147, 13200, 123, 24, -19, -73
-6947, 13200, 123, 24, -18, -75
-7747, 13200, 123, 26, -17, -77
-8547, 13200, 123, 26, -16, -79
-9347, 13200, 123, 27, -16, -81
-10147, 13200, 123, 28, -15, -83
-10947, 13200, 123, 28, -14, -84
-11747, 13200, 123, 28, -13, -86
-12547, 13200, 123, 29, -12, -88
-13347, 13200, 123, 29, -11, -89
-14147, 13200, 123, 30, -9, -91
-14947, 13200, 123, 30, -8, -92
-15747, 13200, 123, 30, -8, -94
-16547, 13200, 123, 30, -6, -94
-17347, 13200, 123, 30, -5, -96
-18147, 13200, 123, 30, -4, -97
-18947, 13200, 123, 30, -3, -97
-19747, 13200, 123, 30, -2, -99
-20547, 13200, 123, 31, -1, -99
-21347, 13200, 123, 30, -1, -99
-22147, 13200, 123, 31, 0, -100
-22947, 13200, 123, 31, 0, -100
-23747, 13200, 123, 31, 1, -101
-24547, 13200, 123, 30, 2, -102
-25347, 13200, 123, 31, 3, -102
-26147, 13200, 123, 31, 3, -103
-26947, 13200, 123, 30, 3, -104
-27747, 13200, 123, 30, 4, -104
-28547, 13200, 123, 29, 4, -104
-29347, 13200, 123, 30, 4, -105
-30147, 13200, 123, 29, 4, -106
-30947, 13200, 123, 30, 5, -106
-31747, 13200, 123, 29, 5, -107
-32547, 13200, 123, 29, 5, -108
-33347, 13200, 123, 29, 6, -108
-34147, 13200, 123, 29, 6, -109
-34947, 13200, 123, 28, 6, -110
-35747, 13200, 123, 28, 6, -110
-36547, 13200, 123, 28, 6, -111
-37347, 13200, 123, 28, 6, -112
-38147, 13200, 123, 28, 6, -113
-38947, 13200, 123, 27, 6, -114
-39747, 13200, 123, 27, 5, -116
-40547, 13200, 123, 27, 5, -116
-41347, 13200, 123, 28, 5, -117
-42147, 13200, 123, 29, 5, -119
-42947, 13200, 123, 30, 6, -121
-43747, 13200, 123, 31, 5, -122
-44547, 13200, 123, 30, 6, -123
-45347, 13200, 123, 29, 9, -124
-46147, 13200, 123, 27, 9, -125
-46947, 13200, 123, 24, 11, -125
-47747, 13200, 123, 23, 12, -125
-48547, 13200, 123, 21, 13, -125
-49347, 13200, 123, 19, 14, -126
-50147, 13200, 123, 19, 15, -125
-50947, 13200, 123, 18, 15, -125
-51747, 13200, 123, 18, 15, -125
-52547, 13200, 123, 19, 16, -124
-53347, 13200, 123, 20, 17, -124
-54147, 13200, 123, 22, 17, -123
-54947, 13200, 123, 24, 18, -123
-55747, 13200, 123, 26, 19, -121
-56547, 13200, 123, 26, 20, -121
-57347, 13200, 123, 27, 22, -119
-58147, 13200, 123, 26, 25, -117
-58947, 13200, 123, 25, 27, -114
-59747, 13200, 123, 22, 29, -111
-60547, 13200, 123, 20, 32, -108
-61347, 13200, 123, 17, 33, -103
-62147, 13200, 123, 15, 34, -100
-62947, 13200, 123, 13, 35, -95
-63747, 13200, 123, 12, 35, -91
-64547, 13200, 123, 11, 34, -86
-65347, 13200, 123, 12, 34, -82
-66147, 13200, 123, 10, 33, -78
-66947, 13200, 123, 10, 32, -75
-67747, 13200, 123, 10, 31, -71
-68547, 13200, 123, 9, 30, -68
-69347, 13200, 123, 9, 28, -64
-70147, 13200, 123, 9, 28, -62
-70947, 13200, 123, 9, 26, -58
-71747, 13200, 123, 9, 25, -56
-72000, 12653, 123, 11, 30, -55
-71853, 12000, 123, 13, 37, -55
-71053, 12000, 123, 14, 39, -57
-70253, 12000, 123, 14, 41, -61
-69453, 12000, 123, 16, 43, -64
-68653, 12000, 123, 17, 44, -67
-67853, 12000, 123, 18, 47, -71
-67053, 12000, 123, 19, 49, -76
-66253, 12000, 123, 21, 51, -79
-65453, 12000, 123, 22, 52, -84
-64653, 12000, 123, 26, 54, -89
-63853, 12000, 123, 28, 55, -94
-63053, 12000, 123, 31, 55, -98
-62253, 12000, 123, 34, 54, -104
-61453, 12000, 123, 39, 52, -108
-60653, 12000, 123, 45, 50, -113
-59853, 12000, 123, 51, 47, -118
-59053, 12000, 123, 58, 43, -122
-58253, 12000, 123, 64, 39, -126
-57453, 12000, 123, 68, 35, -129
-56653, 12000, 123, 71, 32, -132
-55853, 12000, 123, 72, 28, -134
-55053, 12000, 123, 70, 26, -135
-54253, 12000, 123, 67, 25, -135
-53453, 12000, 123, 64, 23, -137
-52653, 12000, 123, 61, 22, -137
-51853, 12000, 123, 59, 21, -137
-51053, 12000, 123, 58, 20, -138
-50253, 12000, 123, 58, 19, -138
-49453, 12000, 123, 57, 18, -138
-48653, 12000, 123, 58, 16, -138
-47853, 12000, 123, 59, 13, -137
-47053, 12000, 123, 60, 11, -137
-46253, 12000, 123, 62, 8, -135
-45453, 12000, 123, 63, 6, -134
-44653, 12000, 123, 65, 4, -133
-43853, 12000, 123, 62, 3, -131
-43053, 12000, 123, 60, 2, -130
-42253, 12000, 123, 56, 2, -127
-41453, 12000, 123, 52, 3, -125
-40653, 12000, 123, 48, 3, -123
-39853, 12000, 123, 47, 3, -121
-39053, 12000, 123, 45, 4, -120
-38253, 12000, 123, 44, 4, -118
-37453, 12000, 123, 43, 5, -116
-36653, 12000, 123, 43, 5, -116
-35853, 12000, 123, 42, 6, -114
-35053, 12000, 123, 42, 6, -113
-34253, 12000, 123, 42, 6, -112
-33453, 12000, 123, 42, 6, -111
-32653, 12000, 123, 42, 6, -111
-31853, 12000, 123, 42, 6, -110
-31053, 12000, 123, 42, 6, -109
-30253, 12000, 123, 43, 5, -109
-29453, 12000, 123, 43, 5, -109
-28653, 12000, 123, 43, 5, -108
-27853, 12000, 123, 43, 5, -107
-27053, 12000, 123, 42, 5, -107
-26253, 12000, 123, 43, 4, -106
-25453, 12000, 123, 42, 3, -105
-24653, 12000, 123, 43, 3, -105
-23853, 12000, 123, 43, 2, -105
-23053, 12000, 123, 43, 2, -104
-22253, 12000, 123, 43, 1, -103
-21453, 12000, 123, 43, 0, -103
-20653, 12000, 123, 43, -1, -102
-19853, 12000, 123, 43, -2, -102
-19053, 12000, 123, 43, -3, -101
-18253, 12000, 123, 43, -5, -100
-17453, 12000, 123, 43, -6, -100
-16653, 12000, 123, 43, -7, -99
-15853, 12000, 123, 43, -8, -98
-15053, 12000, 123, 42, -10, -96
-14253, 12000, 123, 42, -12, -95
-13453, 12000, 123, 42, -14, -94
-12653, 12000, 123, 41, -15, -92
-11853, 12000, 123, 41, -16, -91
-11053, 12000, 123, 40, -18, -89
-10253, 12000, 123, 39, -20, -87
-9453, 12000, 123, 39, -21, -85
-8653, 12000, 123, 37, -23, -84
-7853, 12000, 123, 36, -23, -81
-7053, 12000, 123, 36, -25, -79
-6253, 12000, 123, 34, -26, -76
-5453, 12000, 123, 33, -26, -74
-4653, 12000, 123, 31, -26, -71
-3853, 12000, 123, 30, -27, -70
-3053, 12000, 123, 29, -27, -67
-2253, 12000, 123, 27, -26, -64
-1453, 12000, 123, 26, -26, -61
-653, 12000, 123, 24, -25, -59
0, 11853, 123, 24, -26, -56
0, 11053, 123, 29, -30, -57
-547, 10800, 123, 31, -32, -57
-1347, 10800, 123, 33, -33, -60
-2147, 10800, 123, 35, -34, -63
-2947, 10800, 123, 37, -34, -66
-3747, 10800, 123, 40, -35, -69
-4547, 10800, 123, 42, -35, -72
-5347, 10800, 123, 45, -35, -75
-6147, 10800, 123, 47, -34, -78
-6947, 10800, 123, 49, -33, -81
-7747, 10800, 123, 51, -32, -83
-8547, 10800, 123, 53, -31, -85
-9347, 10800, 123, 55, -28, -89
-10147, 10800, 123, 56, -26, -91
-10947, 10800, 123, 57, -24, -93
-11747, 10800, 123, 58, -22, -95
-12547, 10800, 123, 58, -19, -97
-13347, 10800, 123, 59, -16, -98
-14147, 10800, 123, 60, -14, -99
-14947, 10800, 123, 60, -11, -101
-15747, 10800, 123, 59, -9, -102
-16547, 10800, 123, 60, -7, -103
-17347, 10800, 123, 60, -5, -103
-18147, 10800, 123, 61, -3, -104
-18947, 10800, 123, 60, -2, -105
-19747, 10800, 123, 60, -1, -106
-20547, 10800, 123, 60, 0, -106
-21347, 10800, 123, 60, 2, -107
-22147, 10800, 123, 61, 3, -107
-22947, 10800, 123, 60, 4, -108
-23747, 10800, 123, 60, 4, -108
-24547, 10800, 123, 59, 5, -109
-25347, 10800, 123, 60, 6, -109
-26147, 10800, 123, 60, 6, -109
-26947, 10800, 123, 60, 7, -110
-27747, 10800, 123, 60, 7, -110
-28547, 10800, 123, 60, 7, -111
-29347, 10800, 123, 60, 8, -111
-30147, 10800, 123, 60, 8, -111
-30947, 10800, 123, 59, 8, -112
-31747, 10800, 123, 59, 8, -112
-32547, 10800, 123, 60, 8, -113
-33347, 10800, 123, 60, 8, -114
-34147, 10800, 123, 60, 8, -114
-34947, 10800, 123, 60, 8, -115
-35747, 10800, 123, 61, 8, -116
-36547, 10800, 123, 61, 7, -118
-37347, 10800, 123, 62, 7, -119
-38147, 10800, 123, 64, 5, -120
-38947, 10800, 123, 65, 5, -122
-39747, 10800, 123, 68, 4, -124
-40547, 10800, 123, 73, 2, -126
-41347, 10800, 123, 78, 2, -128
-42147, 10800, 123, 86, 0, -131
-42947, 10800, 123, 94, 0, -133
-43747, 10800, 123, 102, 0, -136
-44547, 10800, 123, 108, 1, -138
-45347, 10800, 123, 109, 4, -140
-46147, 10800, 123, 109, 7, -141
-46947, 10800, 123, 108, 12, -143
-47747, 10800, 123, 107, 14, -143
-48547, 10800, 123, 106, 18, -144
-49347, 10800, 123, 107, 21, -145
-50147, 10800, 123, 104, 24, -145
-50947, 10800, 123, 105, 26, -145
-51747, 10800, 123, 106, 28, -145
-52547, 10800, 123, 109, 29, -144
-53347, 10800, 123, 111, 31, -144
-54147, 10800, 123, 114, 33, -144
-54947, 10800, 123, 117, 35, -142
-55747, 10800, 123, 119, 38, -141
-56547, 10800, 123, 119, 41, -138
-57347, 10800, 123, 117, 45, -136
-58147, 10800, 123, 113, 50, -133
-58947, 10800, 123, 108, 55, -129
-59747, 10800, 123, 99, 62, -125
-60547, 10800, 123, 88, 67, -120
-61347, 10800, 123, 76, 72, -114
-62147, 10800, 123, 66, 76, -110
-62947, 10800, 123, 57, 78, -103
-63747, 10800, 123, 50, 79, -98
-64547, 10800, 123, 44, 78, -92
-65347, 10800, 123, 40, 77, -88
-66147, 10800, 123, 35, 74, -82
-66947, 10800, 123, 32, 70, -77
-67747, 10800, 123, 29, 67, -73
-68547, 10800, 123, 26, 63, -69
-69347, 10800, 123, 24, 60, -64
-70147, 10800, 123, 21, 56, -61
-70947, 10800, 123, 20, 53, -57
-71747, 10800, 123, 19, 50, -55
-72000, 10253, 123, 20, 55, -53
-71853, 9600, 123, 23, 61, -51
-71053, 9600, 123, 24, 64, -54
-70253, 9600, 123, 27, 68, -57
-69453, 9600, 123, 30, 72, -60
-68653, 9600, 123, 33, 77, -64
-67853, 9600, 123, 37, 82, -68
-67053, 9600, 123, 41, 87, -72
-66253, 9600, 123, 46, 92, -77
-65453, 9600, 123, 52, 96, -82
-64653, 9600, 123, 58, 100, -88
-63853, 9600, 123, 68, 101, -93
-63053, 9600, 123, 79, 101, -99
-62253, 9600, 123, 93, 99, -105
-61453, 9600, 123, 108, 94, -111
-60653, 9600, 123, 127, 86, -117
-59853, 9600, 123, 146, 78, -122
-59053, 9600, 123, 159, 71, -127
-58253, 9600, 123, 167, 64, -130
-57453, 9600, 123, 169, 58, -133
-56653, 9600, 123, 169, 54, -135
-55853, 9600, 123, 166, 49, -137
-55053, 9600, 123, 165, 45, -139
-54253, 9600, 123, 163, 43, -140
-53453, 9600, 123, 161, 40, -141
-52653, 9600, 123, 159, 37, -141
-51853, 9600, 123, 160, 35, -142
-51053, 9600, 123, 157, 33, -142
-50253, 9600, 123, 156, 31, -143
-49453, 9600, 123, 155, 28, -143
-48653, 9600, 123, 155, 24, -142
-47853, 9600, 123, 157, 20, -141
-47053, 9600, 123, 157, 15, -141
-46253, 9600, 123, 158, 10, -140
-45453, 9600, 123, 158, 6, -138
-44653, 9600, 123, 157, 2, -137
-43853, 9600, 123, 150, 1, -135
-43053, 9600, 123, 140, 1, -132
-42253, 9600, 123, 126, 2, -130
-41453, 9600, 123, 115, 2, -128
-40653, 9600, 123, 105, 4, -126
-39853, 9600, 123, 98, 6, -124
-39053, 9600, 123, 94, 7, -122
-38253, 9600, 123, 91, 8, -121
-37453, 9600, 123, 88, 9, -120
-36653, 9600, 123, 87, 10, -119
-35853, 9600, 123, 85, 10, -118
-35053, 9600, 123, 86, 11, -117
-34253, 9600, 123, 85, 11, -117
-33453, 9600, 123, 84, 12, -116
-32653, 9600, 123, 84, 12, -116
-31853, 9600, 123, 84, 12, -115
-31053, 9600, 123, 84, 12, -115
-30253, 9600, 123, 84, 12, -114
-29453, 9600, 123, 83, 12, -114
-28653, 9600, 123, 83, 11, -113
-27853, 9600, 123, 84, 11, -113
-27053, 9600, 123, 84, 11, -113
-26253, 9600, 123, 84, 10, -112
-25453, 9600, 123, 84, 10, -113
-24653, 9600, 123, 84, 9, -112
