x,y,z,u,v,w
8000, -8530, 0, 131, -151, 77
8000, -7730, 0, 127, -141, 74
8000, -6930, 0, 123, -131, 71
8000, -6130, 0, 120, -121, 69
8000, -5330, 0, 117, -112, 66
8000, -4530, 0, 114, -104, 64
8000, -3730, 0, 110, -97, 62
8000, -2930, 0, 107, -89, 59
8000, -2130, 0, 104, -83, 57
8000, -1330, 0, 100, -77, 55
8000, -530, 0, 98, -71, 53
8270, 0, 0, 96, -68, 52
9070, 0, 0, 99, -71, 54
9870, 0, 0, 102, -74, 59
10670, 0, 0, 106, -77, 61
11470, 0, 0, 109, -80, 65
12270, 0, 0, 112, -83, 68
13070, 0, 0, 116, -86, 71
13870, 0, 0, 120, -90, 76
14670, 0, 0, 123, -93, 79
15470, 0, 0, 126, -95, 83
16000, -270, 0, 129, -97, 86
16000, -1070, 0, 129, -95, 85
16000, -1870, 0, 134, -102, 89
16000, -2670, 0, 137, -110, 92
16000, -3470, 0, 140, -117, 95
16000, -4270, 0, 145, -128, 100
16000, -5070, 0, 148, -137, 104
16000, -5870, 0, 152, -148, 108
16000, -6670, 0, 156, -163, 114
16000, -7470, 0, 162, -180, 120
16000, -8270, 0, 168, -199, 126
16000, -9070, 0, 171, -216, 132
16000, -9870, 0, 175, -235, 138
16000, -10670, 0, 180, -258, 145
16000, -11470, 0, 186, -284, 153
16000, -12270, 0, 189, -296, 160
16000, -13070, 0, 191, -301, 168
16000, -13870, 0, 196, -304, 176
16000, -14670, 0, 200, -306, 185
16000, -15470, 0, 200, -309, 192
16000, -16270, 0, 200, -310, 200
16000, -17070, 0, 202, -311, 210
16000, -17870, 0, 203, -312, 218
16000, -18670, 0, 199, -313, 226
16000, -19470, 0, 194, -314, 233
16000, -20270, 0, 191, -315, 242
16000, -21070, 0, 188, -316, 250
16000, -21870, 0, 177, -316, 256
16000, -22670, 0, 164, -316, 263
16000, -23470, 0, 154, -317, 270
16000, -24270, 0, 143, -317, 275
16000, -25070, 0, 124, -317, 277
16000, -25870, 0, 103, -318, 280
16000, -26670, 0, 82, -317, 283
16000, -27470, 0, 65, -317, 284
16000, -28270, 0, 35, -317, 282
16000, -29070, 0, 6, -317, 278
16000, -29870, 0, -30, -317, 277
16000, -30670, 0, -52, -316, 271
16000, -31470, 0, -85, -316, 263
16000, -32270, 0, -118, -315, 253
16000, -33070, 0, -146, -315, 245
16000, -33870, 0, -166, -315, 233
16000, -34670, 0, -191, -315, 220
16000, -35470, 0, -221, -315, 206
16000, -36270, 0, -235, -314, 191
16000, -37070, 0, -238, -315, 175
16000, -37870, 0, -241, -315, 158
16000, -38670, 0, -251, -314, 140
16000, -39470, 0, -242, -315, 122
16000, -40270, 0, -221, -315, 104
16000, -41070, 0, -206, -315, 85
16000, -41870, 0, -194, -316, 66
16000, -42670, 0, -167, -316, 46
16000, -43470, 0, -133, -316, 26
16000, -44270, 0, -110, -317, 7
16000, -45070, 0, -86, -317, -12
16000, -45870, 0, -49, -317, -32
16000, -46670, 0, -15, -318, -52
16000, -47470, 0, 9, -318, -70
16000, -48270, 0, 33, -318, -87
16000, -49070, 0, 63, -318, -108
16000, -49870, 0, 92, -318, -128
16000, -50670, 0, 107, -318, -145
16000, -51470, 0, 121, -318, -160
16000, -52270, 0, 142, -317, -178
16000, -53070, 0, 158, -317, -192
16000, -53870, 0, 165, -317, -204
16000, -54670, 0, 172, -316, -216
16000, -55470, 0, 183, -315, -228
16000, -56270, 0, 190, -315, -237
16000, -57070, 0, 190, -313, -242
16000, -57870, 0, 191, -312, -247
16000, -58670, 0, 195, -311, -252
16000, -59470, 0, 197, -310, -254
16000, -60270, 0, 192, -308, -252
16000, -61070, 0, 191, -306, -252
16000, -61870, 0, 190, -303, -252
16000, -62670, 0, 188, -300, -249
16000, -63470, 0, 183, -294, -243
16000, -64270, 0, 178, -278, -239
16000, -65070, 0, 176, -254, -233
16000, -65870, 0, 173, -231, -227
16000, -66670, 0, 167, -211, -220
16000, -67470, 0, 161, -193, -213
16000, -68270, 0, 159, -175, -206
16000, -69070, 0, 153, -159, -198
16000, -69870, 0, 147, -145, -191
16000, -70670, 0, 143, -133, -184
16000, -71470, 0, 139, -120, -175
16000, -72270, 0, 135, -109, -168
16000, -73070, 0, 130, -99, -160
16000, -73870, 0, 125, -90, -154
16000, -74670, 0, 121, -81, -147
16000, -75470, 0, 117, -74, -139
16000, -76270, 0, 113, -68, -133
16000, -77070, 0, 109, -62, -127
16000, -77870, 0, 105, -56, -120
16000, -78670, 0, 102, -51, -114
16000, -79470, 0, 98, -47, -109
16000, -80270, 0, 94, -43, -104
16000, -81070, 0, 91, -38, -99
16000, -81870, 0, 88, -35, -94
16000, -82670, 0, 85, -32, -89
16000, -83470, 0, 82, -30, -85
16000, -84270, 0, 79, -27, -80
16000, -85070, 0, 76, -24, -76
16000, -85870, 0, 74, -22, -72
16000, -86670, 0, 71, -20, -69
16000, -87470, 0, 69, -18, -65
16000, -88270, 0, 66, -16, -61
16000, -89070, 0, 65, -15, -58
16000, -89870, 0, 62, -13, -56
16000, -90670, 0, 61, -11, -52
16000, -91470, 0, 59, -11, -50
16000, -92270, 0, 56, -9, -47
16000, -93070, 0, 54, -8, -45
16000, -93870, 0, 53, -6, -43
16000, -94670, 0, 52, -6, -41
16000, -95470, 0, 50, -6, -39
16270, -96000, 0, 49, -6, -38
17070, -96000, 0, 50, -6, -40
17870, -96000, 0, 50, -6, -42
18670, -96000, 0, 51, -5, -43
19470, -96000, 0, 52, -6, -46
20270, -96000, 0, 53, -5, -47
21070, -96000, 0, 53, -5, -48
21870, -96000, 0, 53, -4, -50
22670, -96000, 0, 55, -4, -52
23470, -96000, 0, 55, -4, -53
24000, -95730, 0, 56, -4, -54
24000, -94930, 0, 56, -3, -56
24000, -94130, 0, 58, -4, -58
24000, -93330, 0, 59, -5, -60
24000, -92530, 0, 61, -5, -63
24000, -91730, 0, 63, -6, -67
24000, -90930, 0, 65, -6, -71
24000, -90130, 0, 68, -8, -75
24000, -89330, 0, 70, -9, -80
24000, -88530, 0, 73, -10, -85
24000, -87730, 0, 75, -11, -90
24000, -86930, 0, 78, -13, -96
24000, -86130, 0, 81, -14, -102
24000, -85330, 0, 84, -16, -109
24000, -84530, 0, 88, -18, -115
24000, -83730, 0, 91, -20, -123
24000, -82930, 0, 94, -23, -131
24000, -82130, 0, 98, -26, -139
24000, -81330, 0, 102, -29, -149
24000, -80530, 0, 106, -32, -159
24000, -79730, 0, 110, -36, -169
24000, -78930, 0, 115, -40, -181
24000, -78130, 0, 119, -45, -194
24000, -77330, 0, 124, -51, -206
24000, -76530, 0, 129, -57, -220
24000, -75730, 0, 134, -64, -234
24000, -74930, 0, 139, -72, -251
24000, -74130, 0, 143, -81, -267
24000, -73330, 0, 148, -91, -283
24000, -72530, 0, 155, -101, -295
24000, -71730, 0, 160, -114, -300
24000, -70930, 0, 163, -128, -304
24000, -70130, 0, 168, -143, -306
24000, -69330, 0, 174, -161, -307
24000, -68530, 0, 177, -182, -309
24000, -67730, 0, 179, -204, -310
24000, -66930, 0, 180, -228, -311
24000, -66130, 0, 183, -255, -311
24000, -65330, 0, 182, -285, -312
24000, -64530, 0, 174, -299, -313
24000, -63730, 0, 166, -304, -312
24000, -62930, 0, 160, -307, -312
24000, -62130, 0, 143, -310, -312
24000, -61330, 0, 115, -311, -312
24000, -60530, 0, 80, -313, -310
24000, -59730, 0, 42, -314, -309
24000, -58930, 0, -20, -315, -308
24000, -58130, 0, -114, -315, -303
24000, -57330, 0, -224, -315, -290
24000, -56530, 0, -306, -315, -253
24000, -55730, 0, -315, -314, -207
24000, -54930, 0, -320, -313, -163
24000, -54130, 0, -323, -312, -124
24000, -53330, 0, -327, -309, -86
24000, -52530, 0, -328, -305, -51
24000, -51730, 0, -329, -284, -21
24000, -50930, 0, -330, -216, 2
24000, -50130, 0, -330, -141, 24
24000, -49330, 0, -330, -63, 41
24000, -48530, 0, -330, 10, 51
24000, -47730, 0, -330, 74, 57
24000, -46930, 0, -330, 142, 62
24000, -46130, 0, -330, 201, 63
24000, -45330, 0, -330, 244, 60
24000, -44530, 0, -330, 281, 55
24000, -43730, 0, -330, 321, 50
24000, -42930, 0, -330, 351, 43
24000, -42130, 0, -329, 364, 35
24000, -41330, 0, -329, 373, 27
24000, -40530, 0, -329, 379, 18
24000, -39730, 0, -328, 381, 10
24000, -38930, 0, -329, 381, 4
24000, -38130, 0, -328, 381, 1
24000, -37330, 0, -329, 382, -3
24000, -36530, 0, -328, 382, -4
24000, -35730, 0, -328, 382, 0
24000, -34930, 0, -329, 381, 8
24000, -34130, 0, -329, 382, 16
24000, -33330, 0, -329, 381, 29
24000, -32530, 0, -329, 380, 48
24000, -31730, 0, -329, 378, 73
24000, -30930, 0, -329, 376, 99
24000, -30130, 0, -330, 372, 129
24000, -29330, 0, -329, 352, 164
24000, -28530, 0, -330, 327, 203
24000, -27730, 0, -330, 307, 242
24000, -26930, 0, -330, 274, 283
24000, -26130, 0, -330, 228, 323
24000, -25330, 0, -330, 180, 361
24000, -24530, 0, -330, 133, 378
24000, -23730, 0, -330, 76, 382
24000, -22930, 0, -329, 5, 384
24000, -22130, 0, -329, -65, 385
24000, -21330, 0, -328, -131, 386
24000, -20530, 0, -327, -197, 386
24000, -19730, 0, -326, -266, 386
24000, -18930, 0, -323, -301, 385
24000, -18130, 0, -320, -307, 385
24000, -17330, 0, -316, -310, 385
24000, -16530, 0, -310, -311, 384
24000, -15730, 0, -260, -313, 383
24000, -14930, 0, -134, -313, 382
24000, -14130, 0, -42, -314, 379
24000, -13330, 0, 24, -314, 374
24000, -12530, 0, 78, -313, 361
24000, -11730, 0, 121, -312, 343
24000, -10930, 0, 148, -311, 324
24000, -10130, 0, 163, -309, 304
24000, -9330, 0, 178, -307, 285
24000, -8530, 0, 189, -305, 268
24000, -7730, 0, 194, -300, 252
24000, -6930, 0, 194, -289, 235
24000, -6130, 0, 193, -261, 220
24000, -5330, 0, 194, -235, 206
24000, -4530, 0, 191, -210, 193
24000, -3730, 0, 186, -187, 182
24000, -2930, 0, 180, -166, 169
24000, -2130, 0, 177, -148, 159
24000, -1330, 0, 172, -131, 149
24000, -530, 0, 165, -117, 139
24270, 0, 0, 162, -107, 134
25070, 0, 0, 165, -107, 141
25870, 0, 0, 168, -106, 146
26670, 0, 0, 171, -105, 152
27470, 0, 0, 173, -103, 157
28270, 0, 0, 176, -100, 163
29070, 0, 0, 178, -96, 169
29870, 0, 0, 180, -93, 175
30670, 0, 0, 182, -89, 181
31470, 0, 0, 183, -84, 185
32000, -270, 0, 187, -80, 189
32000, -1070, 0, 189, -78, 188
32000, -1870, 0, 194, -88, 200
32000, -2670, 0, 196, -99, 211
32000, -3470, 0, 197, -108, 223
32000, -4270, 0, 199, -124, 239
32000, -5070, 0, 202, -139, 252
32000, -5870, 0, 195, -158, 270
32000, -6670, 0, 187, -180, 291
32000, -7470, 0, 176, -206, 314
32000, -8270, 0, 159, -234, 339
32000, -9070, 0, 122, -260, 363
32000, -9870, 0, 73, -283, 375
32000, -10670, 0, 6, -296, 380
32000, -11470, 0, -97, -300, 383
32000, -12270, 0, -252, -301, 384
32000, -13070, 0, -309, -302, 385
32000, -13870, 0, -317, -301, 386
32000, -14670, 0, -322, -299, 387
32000, -15470, 0, -325, -289, 387
32000, -16270, 0, -326, -255, 387
32000, -17070, 0, -328, -208, 388
32000, -17870, 0, -328, -156, 389
32000, -18670, 0, -328, -102, 388
32000, -19470, 0, -328, -48, 387
32000, -20270, 0, -328, 11, 386
32000, -21070, 0, -328, 65, 384
32000, -21870, 0, -328, 108, 380
32000, -22670, 0, -326, 143, 349
32000, -23470, 0, -324, 177, 265
32000, -24270, 0, -321, 204, 181
32000, -25070, 0, -318, 219, 101
32000, -25870, 0, -313, 229, 26
32000, -26670, 0, -303, 241, -51
32000, -27470, 0, -197, 250, -117
32000, -28270, 0, -102, 253, -165
32000, -29070, 0, -24, 255, -205
32000, -29870, 0, 54, 259, -241
32000, -30670, 0, 111, 262, -263
32000, -31470, 0, 136, 262, -266
32000, -32270, 0, 163, 261, -266
32000, -33070, 0, 195, 263, -263
32000, -33870, 0, 218, 264, -254
32000, -34670, 0, 227, 263, -237
32000, -35470, 0, 237, 261, -220
32000, -36270, 0, 252, 264, -203
32000, -37070, 0, 262, 266, -184
32000, -37870, 0, 260, 265, -162
32000, -38670, 0, 261, 265, -142
32000, -39470, 0, 268, 267, -119
32000, -40270, 0, 270, 269, -98
32000, -41070, 0, 262, 269, -75
32000, -41870, 0, 256, 269, -54
32000, -42670, 0, 254, 272, -31
32000, -43470, 0, 247, 275, -8
32000, -44270, 0, 227, 275, 13
32000, -45070, 0, 207, 274, 34
32000, -45870, 0, 189, 276, 59
32000, -46670, 0, 161, 279, 82
32000, -47470, 0, 111, 276, 104
32000, -48270, 0, 55, 273, 126
32000, -49070, 0, -16, 271, 152
32000, -49870, 0, -117, 266, 177
32000, -50670, 0, -261, 255, 197
32000, -51470, 0, -310, 238, 221
32000, -52270, 0, -317, 221, 246
32000, -53070, 0, -321, 196, 269
32000, -53870, 0, -325, 156, 284
32000, -54670, 0, -327, 111, 297
32000, -55470, 0, -328, 57, 312
32000, -56270, 0, -329, -5, 317
32000, -57070, 0, -329, -72, 308
32000, -57870, 0, -328, -135, 293
32000, -58670, 0, -329, -202, 270
32000, -59470, 0, -329, -261, 231
32000, -60270, 0, -329, -295, 177
32000, -61070, 0, -328, -302, 115
32000, -61870, 0, -327, -306, 42
32000, -62670, 0, -323, -306, -44
32000, -63470, 0, -318, -307, -137
32000, -64270, 0, -311, -306, -223
32000, -65070, 0, -257, -305, -298
32000, -65870, 0, -109, -303, -307
32000, -66670, 0, -20, -298, -310
32000, -67470, 0, 44, -285, -312
32000, -68270, 0, 104, -253, -314
32000, -69070, 0, 135, -223, -315
32000, -69870, 0, 150, -197, -315
32000, -70670, 0, 161, -173, -315
32000, -71470, 0, 173, -148, -315
32000, -72270, 0, 178, -130, -314
32000, -73070, 0, 177, -113, -313
32000, -73870, 0, 173, -98, -311
32000, -74670, 0, 173, -84, -311
32000, -75470, 0, 170, -74, -310
32000, -76270, 0, 164, -64, -309
32000, -77070, 0, 161, -56, -307
32000, -77870, 0, 155, -48, -305
32000, -78670, 0, 151, -42, -303
32000, -79470, 0, 144, -37, -299
32000, -80270, 0, 139, -32, -292
32000, -81070, 0, 133, -26, -275
32000, -81870, 0, 129, -23, -256
32000, -82670, 0, 124, -20, -239
32000, -83470, 0, 118, -17, -222
32000, -84270, 0, 114, -14, -203
32000, -85070, 0, 109, -12, -189
32000, -85870, 0, 104, -10, -176
32000, -86670, 0, 100, -8, -163
32000, -87470, 0, 96, -7, -151
32000, -88270, 0, 93, -6, -141
32000, -89070, 0, 89, -4, -131
32000, -89870, 0, 85, -3, -122
32000, -90670, 0, 82, -2, -113
32000, -91470, 0, 79, -1, -106
32000, -92270, 0, 76, -1, -99
32000, -93070, 0, 73, 0, -92
32000, -93870, 0, 70, 1, -86
32000, -94670, 0, 68, 2, -81
32000, -95470, 0, 65, 1, -76
32000, -96000, 270, 52, -1, -74
32000, -95548, 618, 40, -4, -76
32000, -94748, 618, 40, -3, -76
32000, -93948, 618, 41, -4, -80
32000, -93148, 618, 42, -4, -84
32000, -92348, 618, 42, -5, -89
32000, -91548, 618, 43, -6, -93
32000, -90748, 618, 43, -6, -98
32000, -89948, 618, 43, -8, -103
32000, -89148, 618, 44, -9, -109
32000, -88348, 618, 44, -10, -114
32000, -87548, 618, 45, -10, -120
32000, -86748, 618, 45, -12, -126
32000, -85948, 618, 45, -14, -133
32000, -85148, 618, 45, -16, -140
32000, -84348, 618, 44, -17, -147
32000, -83548, 618, 43, -19, -154
32000, -82748, 618, 42, -21, -161
32000, -81948, 618, 41, -23, -169
32000, -81148, 618, 40, -26, -177
32000, -80348, 618, 37, -29, -184
32000, -79548, 618, 34, -32, -192
32000, -78748, 618, 31, -34, -200
32000, -77948, 618, 26, -38, -208
32000, -77148, 618, 22, -43, -214
32000, -76348, 618, 16, -47, -221
32000, -75548, 618, 10, -51, -228
32000, -74748, 618, 2, -56, -234
32000, -73948, 618, -9, -60, -237
32000, -73148, 618, -20, -67, -241
32000, -72348, 618, -31, -72, -244
32000, -71548, 618, -46, -79, -244
32000, -70748, 618, -63, -85, -242
32000, -69948, 618, -83, -92, -239
32000, -69148, 618, -103, -98, -236
32000, -68348, 618, -127, -105, -229
32000, -67548, 618, -153, -112, -219
32000, -66748, 618, -183, -119, -207
32000, -65948, 618, -213, -125, -196
32000, -65148, 618, -246, -130, -181
32000, -64348, 618, -280, -134, -164
32000, -63548, 618, -300, -139, -146
32000, -62748, 618, -305, -142, -130
32000, -61948, 618, -308, -143, -111
32000, -61148, 618, -310, -142, -92
32000, -60348, 618, -312, -142, -73
32000, -59548, 618, -313, -139, -56
32000, -58748, 618, -313, -135, -40
32000, -57948, 618, -314, -129, -24
32000, -57148, 618, -314, -121, -10
32000, -56348, 618, -315, -113, 2
32000, -55548, 618, -315, -104, 14
32000, -54748, 618, -314, -93, 22
32000, -53948, 618, -314, -82, 30
32000, -53148, 618, -314, -72, 36
32000, -52348, 618, -313, -61, 41
32000, -51548, 618, -312, -50, 43
32000, -50748, 618, -311, -39, 44
32000, -49948, 618, -310, -28, 45
32000, -49148, 618, -309, -18, 45
32000, -48348, 618, -307, -9, 42
32000, -47548, 618, -305, -1, 40
32000, -46748, 618, -302, 7, 37
32000, -45948, 618, -296, 15, 34
32000, -45148, 618, -286, 21, 29
32000, -44348, 618, -268, 27, 25
32000, -43548, 618, -251, 33, 20
32000, -42748, 618, -236, 38, 16
32000, -41948, 618, -225, 40, 10
32000, -41148, 618, -213, 44, 5
32000, -40348, 618, -203, 47, 1
32000, -39548, 618, -196, 49, -4
32000, -38748, 618, -192, 50, -8
32000, -37948, 618, -189, 52, -11
32000, -37148, 618, -186, 53, -15
32000, -36348, 618, -186, 53, -18
32000, -35548, 618, -190, 52, -19
32000, -34748, 618, -193, 52, -20
32000, -33948, 618, -198, 51, -22
32000, -33148, 618, -205, 49, -20
32000, -32348, 618, -217, 47, -18
32000, -31548, 618, -228, 44, -15
32000, -30748, 618, -239, 42, -11
32000, -29948, 618, -253, 38, -4
32000, -29148, 618, -271, 33, 4
32000, -28348, 618, -288, 28, 13
32000, -27548, 618, -297, 24, 23
32000, -26748, 618, -302, 18, 36
32000, -25948, 618, -305, 10, 51
32000, -25148, 618, -307, 3, 65
32000, -24348, 618, -308, -4, 81
32000, -23548, 618, -309, -13, 97
32000, -22748, 618, -311, -23, 115
32000, -21948, 618, -312, -32, 133
32000, -21148, 618, -312, -42, 150
32000, -20348, 618, -313, -52, 167
32000, -19548, 618, -313, -63, 184
32000, -18748, 618, -313, -73, 199
32000, -17948, 618, -314, -82, 213
32000, -17148, 618, -313, -92, 224
32000, -16348, 618, -313, -100, 234
32000, -15548, 618, -313, -109, 242
32000, -14748, 618, -312, -116, 250
