x,y,z,u,v,w
72000, -25330, 0, 128, 47, 78
72000, -24530, 0, 134, 49, 71
72000, -23730, 0, 141, 50, 64
72000, -22930, 0, 150, 50, 56
72000, -22130, 0, 159, 49, 47
72000, -21330, 0, 171, 48, 39
72000, -20530, 0, 183, 48, 31
72000, -19730, 0, 197, 45, 23
72000, -18930, 0, 211, 43, 16
72000, -18130, 0, 222, 41, 9
72000, -17330, 0, 228, 39, 3
72000, -16530, 0, 227, 36, -3
72000, -15730, 0, 224, 34, -10
72000, -14930, 0, 219, 32, -16
72000, -14130, 0, 216, 31, -22
72000, -13330, 0, 212, 29, -28
72000, -12530, 0, 208, 28, -35
72000, -11730, 0, 205, 27, -41
72000, -10930, 0, 204, 26, -49
72000, -10130, 0, 203, 25, -56
72000, -9330, 0, 202, 24, -63
72000, -8530, 0, 203, 24, -70
72000, -7730, 0, 204, 23, -76
72000, -6930, 0, 206, 23, -81
72000, -6130, 0, 207, 22, -86
72000, -5330, 0, 209, 21, -90
72000, -4530, 0, 209, 21, -93
72000, -3730, 0, 205, 21, -95
72000, -2930, 0, 194, 19, -96
72000, -2130, 0, 180, 18, -96
72000, -1330, 0, 165, 16, -97
72000, -530, 0, 148, 15, -97
72270, 0, 0, 138, 14, -96
73070, 0, 0, 139, 13, -97
73870, 0, 0, 140, 13, -96
74670, 0, 0, 141, 13, -97
75470, 0, 0, 141, 13, -97
76270, 0, 0, 142, 12, -97
77070, 0, 0, 143, 12, -98
77870, 0, 0, 142, 12, -97
78670, 0, 0, 144, 11, -98
79470, 0, 0, 144, 10, -98
80000, -270, 0, 145, 11, -98
80000, -1070, 0, 143, 11, -98
80000, -1870, 0, 156, 12, -99
80000, -2670, 0, 170, 13, -99
80000, -3470, 0, 185, 14, -99
80000, -4270, 0, 200, 16, -99
80000, -5070, 0, 209, 17, -99
80000, -5870, 0, 214, 18, -97
80000, -6670, 0, 215, 19, -96
80000, -7470, 0, 215, 19, -93
80000, -8270, 0, 212, 20, -89
80000, -9070, 0, 209, 21, -83
80000, -9870, 0, 204, 21, -78
80000, -10670, 0, 204, 22, -71
80000, -11470, 0, 203, 22, -64
80000, -12270, 0, 203, 21, -57
80000, -13070, 0, 205, 22, -50
80000, -13870, 0, 207, 23, -43
80000, -14670, 0, 208, 23, -36
80000, -15470, 0, 210, 24, -31
80000, -16270, 0, 214, 24, -25
80000, -17070, 0, 218, 25, -20
80000, -17870, 0, 223, 25, -14
80000, -18670, 0, 227, 26, -10
80000, -19470, 0, 233, 26, -4
80000, -20270, 0, 240, 26, 1
80000, -21070, 0, 246, 27, 7
80000, -21870, 0, 251, 26, 12
80000, -22670, 0, 259, 26, 18
80000, -23470, 0, 266, 25, 24
80000, -24270, 0, 267, 24, 31
80000, -25070, 0, 266, 23, 37
80000, -25870, 0, 263, 22, 44
80000, -26670, 0, 257, 20, 52
80000, -27470, 0, 245, 19, 59
80000, -28270, 0, 232, 17, 68
80000, -29070, 0, 220, 16, 76
80000, -29870, 0, 208, 14, 85
80000, -30670, 0, 196, 12, 93
80000, -31470, 0, 185, 11, 100
80000, -32270, 0, 175, 9, 108
80000, -33070, 0, 165, 7, 115
80000, -33870, 0, 153, 5, 122
80000, -34670, 0, 143, 3, 124
80000, -35470, 0, 131, 1, 131
80000, -36270, 0, 121, -1, 135
80000, -37070, 0, 110, -3, 138
80000, -37870, 0, 101, -4, 140
80000, -38670, 0, 90, -6, 142
80000, -39470, 0, 82, -9, 145
80000, -40270, 0, 74, -11, 147
80000, -41070, 0, 67, -12, 147
80000, -41870, 0, 60, -13, 148
80000, -42670, 0, 53, -16, 149
80000, -43470, 0, 47, -17, 149
80000, -44270, 0, 41, -19, 149
80000, -45070, 0, 35, -20, 148
80000, -45870, 0, 28, -21, 148
80000, -46670, 0, 20, -22, 146
80000, -47470, 0, 10, -24, 146
80000, -48270, 0, 2, -25, 145
80000, -49070, 0, -7, -26, 144
80000, -49870, 0, -15, -26, 142
80000, -50670, 0, -21, -27, 141
80000, -51470, 0, -28, -26, 139
80000, -52270, 0, -34, -27, 138
80000, -53070, 0, -37, -28, 136
80000, -53870, 0, -40, -27, 134
80000, -54670, 0, -42, -27, 131
80000, -55470, 0, -43, -27, 128
80000, -56270, 0, -41, -26, 125
80000, -57070, 0, -38, -25, 121
80000, -57870, 0, -35, -24, 118
80000, -58670, 0, -31, -23, 115
80000, -59470, 0, -26, -22, 111
80000, -60270, 0, -21, -20, 108
80000, -61070, 0, -15, -20, 105
80000, -61870, 0, -8, -19, 102
80000, -62670, 0, -4, -16, 99
80000, -63470, 0, 0, -17, 97
80000, -64270, 0, 3, -17, 96
80000, -65070, 0, 5, -16, 95
80000, -65870, 0, 5, -16, 95
80000, -66670, 0, 4, -16, 95
80000, -67470, 0, 3, -16, 96
80000, -68270, 0, 2, -17, 98
80000, -69070, 0, 0, -18, 100
80000, -69870, 0, -1, -19, 101
80000, -70670, 0, -2, -20, 104
80000, -71470, 0, -8, -21, 107
80000, -72270, 0, -18, -23, 110
80000, -73070, 0, -27, -25, 113
80000, -73870, 0, -41, -27, 116
80000, -74670, 0, -53, -29, 120
80000, -75470, 0, -64, -31, 123
80000, -76270, 0, -75, -33, 126
80000, -77070, 0, -84, -35, 129
80000, -77870, 0, -94, -38, 132
80000, -78670, 0, -101, -40, 134
80000, -79470, 0, -109, -43, 136
80000, -80270, 0, -118, -46, 137
80000, -81070, 0, -127, -48, 139
80000, -81870, 0, -133, -51, 140
80000, -82670, 0, -141, -53, 140
80000, -83470, 0, -151, -57, 140
80000, -84270, 0, -159, -60, 140
80000, -85070, 0, -163, -62, 139
80000, -85870, 0, -169, -65, 138
80000, -86670, 0, -175, -67, 138
80000, -87470, 0, -181, -69, 136
80000, -88270, 0, -184, -70, 134
80000, -89070, 0, -190, -72, 133
80000, -89870, 0, -198, -73, 130
80000, -90670, 0, -205, -73, 127
80000, -91470, 0, -210, -73, 125
80000, -92270, 0, -219, -73, 121
80000, -93070, 0, -227, -73, 118
80000, -93870, 0, -235, -71, 114
80000, -94670, 0, -236, -70, 110
80000, -95470, 0, -237, -68, 106
80270, -96000, 0, -241, -66, 102
81070, -96000, 0, -247, -64, 102
81870, -96000, 0, -249, -62, 101
82670, -96000, 0, -248, -60, 101
83470, -96000, 0, -247, -58, 101
84270, -96000, 0, -245, -56, 100
85070, -96000, 0, -244, -55, 100
85870, -96000, 0, -244, -54, 100
86670, -96000, 0, -245, -52, 99
87470, -96000, 0, -247, -51, 99
88000, -95730, 0, -248, -49, 99
88000, -94930, 0, -247, -49, 99
88000, -94130, 0, -252, -49, 105
88000, -93330, 0, -254, -48, 108
88000, -92530, 0, -254, -49, 113
88000, -91730, 0, -254, -49, 119
88000, -90930, 0, -252, -48, 124
88000, -90130, 0, -245, -47, 129
88000, -89330, 0, -236, -47, 133
88000, -88530, 0, -228, -46, 137
88000, -87730, 0, -222, -46, 141
88000, -86930, 0, -213, -44, 144
88000, -86130, 0, -206, -43, 146
88000, -85330, 0, -197, -42, 147
88000, -84530, 0, -189, -42, 150
88000, -83730, 0, -178, -41, 150
88000, -82930, 0, -166, -40, 150
88000, -82130, 0, -153, -39, 151
88000, -81330, 0, -142, -38, 151
88000, -80530, 0, -130, -37, 151
88000, -79730, 0, -118, -36, 148
88000, -78930, 0, -106, -35, 147
88000, -78130, 0, -96, -34, 145
88000, -77330, 0, -86, -32, 143
88000, -76530, 0, -76, -31, 139
88000, -75730, 0, -65, -30, 136
88000, -74930, 0, -56, -28, 133
88000, -74130, 0, -46, -27, 130
88000, -73330, 0, -37, -26, 125
88000, -72530, 0, -28, -25, 121
88000, -71730, 0, -19, -23, 117
88000, -70930, 0, -11, -22, 113
88000, -70130, 0, -4, -21, 108
88000, -69330, 0, 3, -21, 104
88000, -68530, 0, 9, -20, 101
88000, -67730, 0, 13, -19, 97
88000, -66930, 0, 16, -19, 94
88000, -66130, 0, 19, -18, 91
88000, -65330, 0, 21, -17, 90
88000, -64530, 0, 22, -18, 89
88000, -63730, 0, 20, -19, 89
88000, -62930, 0, 20, -19, 89
88000, -62130, 0, 17, -19, 89
88000, -61330, 0, 12, -19, 91
88000, -60530, 0, 5, -20, 94
88000, -59730, 0, -4, -21, 97
88000, -58930, 0, -12, -22, 100
88000, -58130, 0, -19, -23, 104
88000, -57330, 0, -26, -24, 108
88000, -56530, 0, -33, -25, 112
88000, -55730, 0, -38, -25, 116
88000, -54930, 0, -42, -26, 120
88000, -54130, 0, -46, -27, 123
88000, -53330, 0, -48, -27, 128
88000, -52530, 0, -48, -27, 132
88000, -51730, 0, -48, -28, 134
88000, -50930, 0, -46, -27, 137
88000, -50130, 0, -43, -27, 140
88000, -49330, 0, -40, -27, 143
88000, -48530, 0, -35, -27, 146
88000, -47730, 0, -28, -27, 148
88000, -46930, 0, -22, -25, 148
88000, -46130, 0, -16, -26, 150
88000, -45330, 0, -10, -25, 152
88000, -44530, 0, -2, -24, 153
88000, -43730, 0, 4, -23, 154
88000, -42930, 0, 11, -23, 154
88000, -42130, 0, 18, -21, 154
88000, -41330, 0, 26, -20, 154
88000, -40530, 0, 33, -19, 153
88000, -39730, 0, 39, -18, 153
88000, -38930, 0, 47, -16, 152
88000, -38130, 0, 56, -15, 150
88000, -37330, 0, 64, -14, 148
88000, -36530, 0, 74, -13, 147
88000, -35730, 0, 85, -12, 145
88000, -34930, 0, 95, -10, 141
88000, -34130, 0, 105, -9, 136
88000, -33330, 0, 114, -8, 133
88000, -32530, 0, 123, -6, 128
88000, -31730, 0, 131, -5, 121
88000, -30930, 0, 138, -4, 115
88000, -30130, 0, 147, -3, 109
88000, -29330, 0, 156, -2, 101
88000, -28530, 0, 168, 0, 93
88000, -27730, 0, 181, 1, 84
88000, -26930, 0, 195, 2, 77
88000, -26130, 0, 208, 4, 68
88000, -25330, 0, 219, 5, 59
88000, -24530, 0, 229, 6, 50
88000, -23730, 0, 238, 8, 42
88000, -22930, 0, 243, 8, 34
88000, -22130, 0, 247, 10, 27
88000, -21330, 0, 251, 11, 20
88000, -20530, 0, 254, 12, 15
88000, -19730, 0, 253, 13, 9
88000, -18930, 0, 249, 14, 3
88000, -18130, 0, 243, 15, -3
88000, -17330, 0, 236, 15, -8
88000, -16530, 0, 230, 15, -13
88000, -15730, 0, 224, 14, -19
88000, -14930, 0, 221, 14, -24
88000, -14130, 0, 217, 15, -29
88000, -13330, 0, 214, 14, -34
88000, -12530, 0, 212, 14, -41
88000, -11730, 0, 211, 14, -48
88000, -10930, 0, 212, 13, -55
88000, -10130, 0, 211, 14, -62
88000, -9330, 0, 211, 13, -69
88000, -8530, 0, 213, 14, -76
88000, -7730, 0, 216, 13, -83
88000, -6930, 0, 218, 13, -88
88000, -6130, 0, 219, 12, -92
88000, -5330, 0, 222, 11, -96
88000, -4530, 0, 222, 11, -99
88000, -3730, 0, 217, 10, -100
88000, -2930, 0, 206, 9, -101
88000, -2130, 0, 192, 7, -102
88000, -1330, 0, 176, 6, -103
88000, -530, 0, 159, 4, -101
88270, 0, 0, 147, 2, -101
89070, 0, 0, 148, 1, -101
89870, 0, 0, 149, -1, -101
90670, 0, 0, 151, -2, -102
91470, 0, 0, 152, -3, -102
92270, 0, 0, 152, -4, -102
93070, 0, 0, 155, -7, -103
93870, 0, 0, 156, -9, -103
94670, 0, 0, 157, -11, -103
95470, 0, 0, 159, -13, -103
96000, -270, 0, 161, -14, -103
96000, -1070, 0, 158, -15, -104
96000, -1870, 0, 172, -12, -105
96000, -2670, 0, 188, -11, -105
96000, -3470, 0, 203, -9, -106
96000, -4270, 0, 215, -6, -107
96000, -5070, 0, 228, -7, -106
96000, -5870, 0, 236, -6, -105
96000, -6670, 0, 238, -5, -103
96000, -7470, 0, 238, -4, -101
96000, -8270, 0, 236, -3, -96
96000, -9070, 0, 232, -3, -91
96000, -9870, 0, 230, -2, -85
96000, -10670, 0, 229, -2, -79
96000, -11470, 0, 227, -2, -71
96000, -12270, 0, 226, -2, -64
96000, -13070, 0, 226, -2, -56
96000, -13870, 0, 227, -1, -49
96000, -14670, 0, 227, -1, -42
96000, -15470, 0, 229, -2, -36
96000, -16270, 0, 232, -2, -29
96000, -17070, 0, 236, -1, -24
96000, -17870, 0, 241, -2, -18
96000, -18670, 0, 245, -2, -13
96000, -19470, 0, 254, -3, -8
96000, -20270, 0, 263, -2, -2
96000, -21070, 0, 268, -3, 4
96000, -21870, 0, 269, -4, 9
96000, -22670, 0, 267, -4, 15
96000, -23470, 0, 262, -4, 23
96000, -24270, 0, 254, -6, 29
96000, -25070, 0, 245, -6, 36
96000, -25870, 0, 236, -7, 45
96000, -26670, 0, 226, -8, 53
96000, -27470, 0, 216, -9, 62
96000, -28270, 0, 207, -10, 70
96000, -29070, 0, 198, -11, 79
96000, -29870, 0, 189, -11, 88
96000, -30670, 0, 179, -12, 95
96000, -31470, 0, 169, -12, 102
96000, -32270, 0, 159, -14, 109
96000, -33070, 0, 147, -15, 115
96000, -33870, 0, 137, -15, 121
96000, -34670, 0, 127, -15, 126
96000, -35470, 0, 116, -16, 131
96000, -36270, 0, 105, -17, 136
96000, -37070, 0, 95, -17, 139
96000, -37870, 0, 87, -17, 142
96000, -38670, 0, 78, -18, 145
96000, -39470, 0, 69, -17, 148
96000, -40270, 0, 60, -18, 150
96000, -41070, 0, 53, -19, 150
96000, -41870, 0, 44, -19, 153
96000, -42670, 0, 34, -20, 154
96000, -43470, 0, 25, -21, 154
96000, -44270, 0, 17, -21, 154
96000, -45070, 0, 8, -22, 154
96000, -45870, 0, 0, -23, 155
96000, -46670, 0, -7, -24, 153
96000, -47470, 0, -13, -24, 152
96000, -48270, 0, -18, -25, 152
96000, -49070, 0, -23, -26, 150
96000, -49870, 0, -28, -26, 148
96000, -50670, 0, -32, -27, 146
96000, -51470, 0, -37, -28, 143
96000, -52270, 0, -42, -28, 140
96000, -53070, 0, -45, -29, 137
96000, -53870, 0, -48, -29, 133
96000, -54670, 0, -49, -29, 131
96000, -55470, 0, -51, -29, 127
96000, -56270, 0, -49, -28, 123
96000, -57070, 0, -45, -28, 119
96000, -57870, 0, -41, -28, 115
96000, -58670, 0, -36, -27, 111
96000, -59470, 0, -28, -26, 107
96000, -60270, 0, -21, -25, 103
96000, -61070, 0, -14, -24, 99
96000, -61870, 0, -6, -24, 95
96000, -62670, 0, 4, -23, 92
96000, -63470, 0, 10, -22, 89
96000, -64270, 0, 15, -21, 87
96000, -65070, 0, 19, -20, 86
96000, -65870, 0, 21, -20, 85
96000, -66670, 0, 21, -19, 86
96000, -67470, 0, 20, -18, 86
96000, -68270, 0, 19, -18, 88
96000, -69070, 0, 16, -18, 91
96000, -69870, 0, 12, -17, 94
96000, -70670, 0, 7, -17, 97
96000, -71470, 0, 1, -18, 102
96000, -72270, 0, -6, -18, 105
96000, -73070, 0, -13, -17, 110
96000, -73870, 0, -22, -18, 115
96000, -74670, 0, -30, -19, 119
96000, -75470, 0, -39, -19, 123
96000, -76270, 0, -48, -19, 127
96000, -77070, 0, -59, -20, 131
96000, -77870, 0, -70, -20, 135
96000, -78670, 0, -82, -21, 138
96000, -79470, 0, -94, -22, 141
96000, -80270, 0, -107, -22, 144
96000, -81070, 0, -118, -23, 147
96000, -81870, 0, -126, -23, 148
96000, -82670, 0, -135, -24, 149
96000, -83470, 0, -144, -24, 150
96000, -84270, 0, -153, -25, 152
96000, -85070, 0, -162, -25, 150
96000, -85870, 0, -171, -26, 149
96000, -86670, 0, -179, -26, 148
96000, -87470, 0, -190, -27, 146
96000, -88270, 0, -197, -27, 144
96000, -89070, 0, -205, -27, 141
96000, -89870, 0, -215, -28, 138
96000, -90670, 0, -224, -29, 135
96000, -91470, 0, -232, -29, 130
96000, -92270, 0, -238, -29, 126
96000, -93070, 0, -245, -30, 121
96000, -93870, 0, -251, -31, 116
96000, -94670, 0, -255, -31, 110
96000, -95470, 0, -258, -31, 104
96270, -96000, 0, -260, -31, 99
97070, -96000, 0, -261, -29, 99
97870, -96000, 0, -262, -26, 99
98670, -96000, 0, -264, -23, 97
99470, -96000, 0, -266, -20, 97
100270, -96000, 0, -267, -15, 97
101070, -96000, 0, -268, -11, 97
101870, -96000, 0, -270, -5, 96
102670, -96000, 0, -272, 2, 96
103470, -96000, 0, -274, 10, 95
104000, -95730, 0, -275, 18, 94
104000, -94930, 0, -274, 18, 94
104000, -94130, 0, -274, 19, 99
104000, -93330, 0, -272, 20, 101
104000, -92530, 0, -266, 20, 106
104000, -91730, 0, -258, 19, 110
104000, -90930, 0, -252, 19, 115
104000, -90130, 0, -245, 19, 119
104000, -89330, 0, -239, 19, 122
104000, -88530, 0, -232, 19, 125
104000, -87730, 0, -227, 19, 129
104000, -86930, 0, -220, 19, 131
104000, -86130, 0, -212, 19, 133
104000, -85330, 0, -206, 17, 135
104000, -84530, 0, -198, 17, 137
104000, -83730, 0, -189, 17, 137
104000, -82930, 0, -177, 16, 138
104000, -82130, 0, -167, 15, 138
104000, -81330, 0, -159, 14, 138
104000, -80530, 0, -151, 13, 137
104000, -79730, 0, -142, 11, 136
104000, -78930, 0, -133, 10, 135
104000, -78130, 0, -124, 9, 133
104000, -77330, 0, -112, 8, 131
104000, -76530, 0, -99, 6, 128
104000, -75730, 0, -88, 5, 124
104000, -74930, 0, -78, 4, 121
104000, -74130, 0, -68, 3, 118
104000, -73330, 0, -59, 2, 113
104000, -72530, 0, -49, 1, 109
104000, -71730, 0, -40, 0, 105
104000, -70930, 0, -32, -1, 101
104000, -70130, 0, -24, -2, 97
104000, -69330, 0, -18, -3, 93
104000, -68530, 0, -12, -4, 90
104000, -67730, 0, -7, -5, 87
104000, -66930, 0, -5, -7, 84
104000, -66130, 0, -2, -8, 82
104000, -65330, 0, -2, -9, 81
104000, -64530, 0, -2, -10, 81
104000, -63730, 0, -4, -10, 82
104000, -62930, 0, -6, -12, 82
104000, -62130, 0, -9, -13, 83
104000, -61330, 0, -14, -14, 86
104000, -60530, 0, -20, -14, 89
104000, -59730, 0, -26, -16, 92
104000, -58930, 0, -32, -17, 96
104000, -58130, 0, -39, -18, 100
104000, -57330, 0, -45, -19, 104
104000, -56530, 0, -50, -20, 108
104000, -55730, 0, -55, -21, 113
104000, -54930, 0, -58, -22, 116
104000, -54130, 0, -58, -23, 120
104000, -53330, 0, -60, -24, 123
104000, -52530, 0, -58, -23, 127
104000, -51730, 0, -56, -24, 129
104000, -50930, 0, -51, -25, 131
104000, -50130, 0, -46, -25, 134
104000, -49330, 0, -41, -26, 136
104000, -48530, 0, -34, -26, 137
104000, -47730, 0, -26, -27, 138
104000, -46930, 0, -19, -28, 140
104000, -46130, 0, -10, -29, 141
104000, -45330, 0, -3, -30, 142
104000, -44530, 0, 7, -32, 142
104000, -43730, 0, 16, -33, 142
104000, -42930, 0, 25, -35, 143
104000, -42130, 0, 35, -37, 143
104000, -41330, 0, 46, -39, 142
104000, -40530, 0, 56, -41, 142
104000, -39730, 0, 66, -43, 141
104000, -38930, 0, 75, -45, 141
104000, -38130, 0, 84, -47, 138
104000, -37330, 0, 93, -49, 137
104000, -36530, 0, 101, -51, 136
104000, -35730, 0, 108, -53, 134
104000, -34930, 0, 116, -54, 130
104000, -34130, 0, 124, -56, 127
104000, -33330, 0, 133, -57, 124
104000, -32530, 0, 142, -59, 120
104000, -31730, 0, 153, -60, 114
104000, -30930, 0, 163, -62, 109
104000, -30130, 0, 174, -63, 104
104000, -29330, 0, 183, -64, 98
104000, -28530, 0, 194, -65, 90
104000, -27730, 0, 204, -66, 83
104000, -26930, 0, 216, -67, 76
104000, -26130, 0, 226, -69, 69
104000, -25330, 0, 236, -70, 60
104000, -24530, 0, 246, -70, 52
104000, -23730, 0, 258, -72, 45
104000, -22930, 0, 266, -73, 37
104000, -22130, 0, 273, -73, 31
104000, -21330, 0, 280, -74, 23
104000, -20530, 0, 287, -74, 16
104000, -19730, 0, 289, -75, 10
104000, -18930, 0, 288, -75, 4
104000, -18130, 0, 287, -75, -2
104000, -17330, 0, 286, -75, -7
104000, -16530, 0, 283, -75, -13
104000, -15730, 0, 278, -75, -19
104000, -14930, 0, 274, -75, -26
104000, -14130, 0, 273, -75, -31
104000, -13330, 0, 270, -76, -37
104000, -12530, 0, 268, -75, -44
104000, -11730, 0, 266, -74, -52
104000, -10930, 0, 267, -72, -59
104000, -10130, 0, 267, -74, -67
104000, -9330, 0, 266, -73, -74
104000, -8530, 0, 269, -74, -81
104000, -7730, 0, 271, -74, -89
104000, -6930, 0, 273, -74, -94
104000, -6130, 0, 274, -73, -99
104000, -5330, 0, 276, -73, -101
104000, -4530, 0, 275, -72, -104
104000, -3730, 0, 267, -72, -104
104000, -2930, 0, 251, -71, -103
