x,y,z,u,v,w
24000, 13806, 0, -70, 11, 7
24000, 14606, 0, -66, 13, 7
24000, 15406, 0, -62, 14, 8
24000, 16206, 0, -62, 15, 9
24000, 17006, 0, -64, 17, 11
24000, 17806, 0, -68, 19, 13
24000, 18606, 0, -74, 20, 14
24000, 19406, 0, -81, 21, 15
24000, 20206, 0, -92, 22, 16
24000, 21006, 0, -98, 23, 18
24000, 21806, 0, -101, 24, 19
24000, 22606, 0, -101, 25, 20
24000, 23406, 0, -99, 25, 22
24000, 24206, 0, -93, 26, 24
24000, 25006, 0, -86, 26, 25
24000, 25806, 0, -78, 26, 28
24000, 26606, 0, -77, 26, 31
24000, 27406, 0, -79, 26, 33
24000, 28206, 0, -79, 27, 38
24000, 29006, 0, -80, 27, 41
24000, 29806, 0, -82, 28, 45
24000, 30606, 0, -85, 29, 51
24000, 31406, 0, -90, 29, 54
24000, 32206, 0, -94, 29, 58
24000, -32530, 0, -101, 30, 60
24000, -31730, 0, -111, 30, 62
24000, -30930, 0, -119, 30, 62
24000, -30130, 0, -119, 30, 63
24000, -29330, 0, -111, 30, 63
24000, -28530, 0, -95, 30, 62
24000, -27730, 0, -79, 30, 61
24000, -26930, 0, -67, 29, 60
24000, -26130, 0, -57, 29, 58
24000, -25330, 0, -49, 29, 57
24000, -24530, 0, -43, 29, 56
24000, -23730, 0, -38, 29, 54
24000, -22930, 0, -34, 28, 52
24000, -22130, 0, -30, 27, 50
24000, -21330, 0, -26, 27, 49
24000, -20530, 0, -24, 27, 47
24000, -19730, 0, -22, 26, 46
24000, -18930, 0, -19, 25, 44
24000, -18130, 0, -16, 25, 44
24000, -17330, 0, -15, 25, 41
24000, -16530, 0, -13, 24, 40
24000, -15730, 0, -12, 23, 38
24000, -14930, 0, -11, 22, 37
24000, -14130, 0, -10, 22, 36
24000, -13330, 0, -9, 21, 35
24000, -12530, 0, -8, 21, 33
24000, -11730, 0, -7, 21, 32
24000, -10930, 0, -6, 20, 31
24000, -10130, 0, -6, 19, 31
24000, -9330, 0, -5, 19, 29
24000, -8530, 0, -4, 18, 28
24000, -7730, 0, -4, 18, 27
24000, -6930, 0, -4, 17, 26
24000, -6130, 0, -3, 16, 26
24000, -5330, 0, -2, 16, 24
24000, -4530, 0, -2, 16, 24
24000, -3730, 0, -2, 15, 22
24000, -2930, 0, -2, 15, 22
24000, -2130, 0, -1, 14, 21
24000, -1330, 0, -1, 14, 20
24000, -530, 0, -1, 14, 19
24270, 0, 0, 0, 13, 18
25070, 0, 0, -1, 14, 19
25870, 0, 0, -1, 14, 18
26670, 0, 0, 0, 15, 18
27470, 0, 0, -1, 15, 17
28270, 0, 0, 0, 16, 17
29070, 0, 0, 0, 16, 16
29870, 0, 0, 0, 16, 16
30670, 0, 0, 0, 16, 16
31470, 0, 0, 0, 17, 16
32000, -270, 0, 0, 17, 16
32000, -1070, 0, 1, 17, 17
32000, -1870, 0, 1, 18, 16
32000, -2670, 0, 0, 18, 16
32000, -3470, 0, -1, 18, 16
32000, -4270, 0, 0, 19, 17
32000, -5070, 0, 1, 19, 19
32000, -5870, 0, -1, 20, 19
32000, -6670, 0, -2, 20, 20
32000, -7470, 0, -1, 21, 19
32000, -8270, 0, -2, 22, 21
32000, -9070, 0, -2, 22, 22
32000, -9870, 0, -2, 23, 22
32000, -10670, 0, -3, 24, 23
32000, -11470, 0, -4, 24, 24
32000, -12270, 0, -4, 25, 25
32000, -13070, 0, -4, 25, 26
32000, -13870, 0, -5, 26, 26
32000, -14670, 0, -6, 27, 28
32000, -15470, 0, -6, 28, 29
32000, -16270, 0, -7, 28, 30
32000, -17070, 0, -8, 28, 30
32000, -17870, 0, -9, 29, 32
32000, -18670, 0, -10, 30, 33
32000, -19470, 0, -11, 31, 34
32000, -20270, 0, -13, 32, 35
32000, -21070, 0, -15, 33, 37
32000, -21870, 0, -15, 33, 38
32000, -22670, 0, -18, 34, 39
32000, -23470, 0, -20, 33, 41
32000, -24270, 0, -23, 34, 43
32000, -25070, 0, -26, 35, 44
32000, -25870, 0, -29, 34, 45
32000, -26670, 0, -32, 35, 46
32000, -27470, 0, -37, 35, 48
32000, -28270, 0, -42, 34, 49
32000, -29070, 0, -49, 33, 50
32000, -29870, 0, -58, 34, 51
32000, -30670, 0, -70, 33, 52
32000, -31470, 0, -80, 32, 53
32000, -32270, 0, -86, 32, 53
32000, 32466, 0, -85, 31, 53
32000, 31666, 0, -80, 31, 54
32000, 30866, 0, -75, 32, 52
32000, 30066, 0, -70, 31, 51
32000, 29266, 0, -65, 32, 48
32000, 28466, 0, -62, 31, 46
32000, 27666, 0, -62, 32, 43
32000, 26866, 0, -64, 32, 40
32000, 26066, 0, -73, 32, 36
32000, 25266, 0, -83, 32, 34
32000, 24466, 0, -88, 32, 32
32000, 23666, 0, -90, 32, 30
32000, 22866, 0, -90, 32, 30
32000, 22066, 0, -85, 32, 27
32000, 21266, 0, -78, 32, 26
32000, 20466, 0, -76, 32, 24
32000, 19666, 0, -78, 31, 22
32000, 18866, 0, -80, 31, 21
32000, 18066, 0, -78, 31, 19
32000, 17266, 0, -75, 30, 18
32000, 16466, 0, -71, 29, 16
32000, 15666, 0, -68, 28, 16
32000, 14866, 0, -70, 27, 15
32000, 14066, 0, -76, 26, 15
32000, 13266, 0, -86, 25, 15
32000, 12466, 0, -96, 23, 15
32000, 11666, 0, -105, 23, 15
32000, 10866, 0, -112, 21, 15
32000, 10066, 0, -116, 20, 15
32000, 9266, 0, -117, 19, 15
32000, 8466, 0, -119, 18, 17
32000, 7666, 0, -125, 17, 15
32000, 6866, 0, -133, 16, 13
32000, 6066, 0, -141, 16, 13
32000, 5266, 0, -149, 16, 10
32000, 4466, 0, -161, 16, 8
32000, 3666, 0, -176, 15, 5
32000, 2866, 0, -193, 16, 1
32000, 2066, 0, -200, 16, -2
32000, 1266, 0, -190, 17, -7
32000, 466, 0, -162, 19, -12
32000, -334, 0, -130, 20, -18
32000, -1134, 0, -107, 21, -26
32000, -1934, 0, -91, 22, -33
32000, -2734, 0, -77, 24, -41
32000, -3534, 0, -67, 25, -50
32000, -4334, 0, -59, 25, -57
32000, -5134, 0, -52, 26, -62
32000, -5934, 0, -47, 26, -67
32000, -6734, 0, -41, 26, -72
32000, -7534, 0, -37, 27, -74
32000, -8334, 0, -33, 27, -73
32000, -9134, 0, -30, 27, -73
32000, -9934, 0, -27, 27, -74
32000, -10734, 0, -24, 26, -71
32000, -11534, 0, -22, 26, -70
32000, -12334, 0, -20, 26, -68
32000, -13134, 0, -17, 25, -67
32000, -13934, 0, -17, 25, -65
32000, -14734, 0, -15, 25, -63
32000, -15534, 0, -13, 24, -60
32000, -16334, 0, -13, 24, -59
32000, -17134, 0, -11, 23, -57
32000, -17934, 0, -10, 23, -54
32000, -18734, 0, -9, 23, -52
32000, -19534, 0, -8, 22, -50
32000, -20334, 0, -8, 21, -49
32000, -21134, 0, -7, 21, -47
32000, -21934, 0, -6, 21, -45
32000, -22734, 0, -5, 20, -44
32000, -23534, 0, -5, 19, -42
32000, -24334, 0, -5, 19, -40
32000, -25134, 0, -4, 19, -39
32000, -25934, 0, -4, 18, -38
32000, -26734, 0, -3, 17, -37
32000, -27534, 0, -3, 17, -35
32000, -28334, 0, -2, 17, -34
32000, -29134, 0, -3, 16, -33
32000, -29934, 0, -2, 16, -32
32270, -30464, 0, -2, 16, -31
-32466, -30464, 0, -2, 16, -31
-31666, -30464, 0, -2, 16, -30
-30866, -30464, 0, -2, 16, -30
-30066, -30464, 0, -2, 18, -29
-29266, -30464, 0, -2, 18, -28
-28466, -30464, 0, -2, 18, -28
-27666, -30464, 0, -1, 18, -27
-26866, -30464, 0, -1, 20, -27
-26066, -30464, 0, -2, 20, -26
-25536, -30194, 0, -2, 20, -26
-25536, -29394, 0, -1, 20, -25
-25536, -28594, 0, -1, 20, -26
-25536, -27794, 0, -2, 21, -27
-25536, -26994, 0, -2, 22, -28
-25536, -26194, 0, -2, 22, -29
-25536, -25394, 0, -2, 23, -30
-25536, -24594, 0, -3, 23, -31
-25536, -23794, 0, -4, 24, -32
-25536, -22994, 0, -3, 25, -33
-25536, -22194, 0, -4, 25, -35
-25536, -21394, 0, -4, 26, -36
-25536, -20594, 0, -5, 27, -38
-25536, -19794, 0, -6, 28, -39
-25536, -18994, 0, -6, 29, -40
-25536, -18194, 0, -6, 29, -42
-25536, -17394, 0, -7, 30, -44
-25536, -16594, 0, -8, 31, -45
-25536, -15794, 0, -9, 32, -47
-25536, -14994, 0, -9, 33, -49
-25536, -14194, 0, -11, 34, -50
-25536, -13394, 0, -12, 35, -54
-25536, -12594, 0, -13, 36, -55
-25536, -11794, 0, -15, 37, -57
-25536, -10994, 0, -16, 38, -60
-25536, -10194, 0, -18, 39, -61
-25536, -9394, 0, -20, 40, -62
-25536, -8594, 0, -22, 42, -63
-25536, -7794, 0, -25, 41, -67
-25536, -6994, 0, -28, 43, -67
-25536, -6194, 0, -31, 44, -68
-25536, -5394, 0, -35, 45, -67
-25536, -4594, 0, -40, 47, -65
-25536, -3794, 0, -45, 48, -62
-25536, -2994, 0, -51, 49, -58
-25536, -2194, 0, -59, 51, -52
-25536, -1394, 0, -69, 51, -45
-25536, -594, 0, -81, 52, -38
-25536, 206, 0, -95, 53, -31
-25536, 1006, 0, -116, 54, -24
-25536, 1806, 0, -143, 54, -18
-25536, 2606, 0, -172, 55, -12
-25536, 3406, 0, -191, 56, -7
-25536, 4206, 0, -192, 57, -2
-25536, 5006, 0, -187, 58, 3
-25536, 5806, 0, -182, 59, 6
-25536, 6606, 0, -176, 59, 10
-25536, 7406, 0, -169, 59, 12
-25536, 8206, 0, -163, 59, 15
-25536, 9006, 0, -160, 59, 17
-25536, 9806, 0, -155, 59, 18
-25536, 10606, 0, -147, 58, 19
-25536, 11406, 0, -141, 59, 19
-25536, 12206, 0, -137, 58, 19
-25536, 13006, 0, -130, 58, 19
-25536, 13806, 0, -119, 58, 18
-25536, 14606, 0, -109, 57, 17
-25536, 15406, 0, -100, 57, 17
-25536, 16206, 0, -94, 57, 16
-25536, 17006, 0, -87, 57, 16
-25536, 17806, 0, -82, 57, 16
-25536, 18606, 0, -78, 57, 16
-25536, 19406, 0, -74, 58, 17
-25536, 20206, 0, -73, 57, 18
-25536, 21006, 0, -72, 57, 19
-25536, 21806, 0, -73, 57, 20
-25536, 22606, 0, -78, 57, 22
-25536, 23406, 0, -83, 58, 24
-25536, 24206, 0, -87, 57, 26
-25536, 25006, 0, -90, 57, 27
-25536, 25806, 0, -91, 57, 29
-25536, 26606, 0, -91, 57, 31
-25536, 27406, 0, -90, 57, 33
-25536, 28206, 0, -90, 56, 35
-25536, 29006, 0, -87, 55, 37
-25536, 29806, 0, -84, 56, 39
-25536, 30606, 0, -81, 55, 41
-25536, 31406, 0, -82, 54, 43
-25536, 32206, 0, -83, 54, 44
-25536, -32530, 0, -87, 53, 44
-25536, -31730, 0, -93, 52, 44
-25536, -30930, 0, -97, 51, 44
-25536, -30130, 0, -90, 51, 43
-25536, -29330, 0, -75, 50, 42
-25536, -28530, 0, -61, 49, 42
-25536, -27730, 0, -50, 48, 41
-25536, -26930, 0, -42, 47, 39
-25536, -26130, 0, -35, 46, 38
