x,y,z,u,v,w
6670, -96000, 0, 0, 7, -6
7470, -96000, 0, 0, 7, -6
8000, -95730, 0, 0, 8, -6
8000, -94930, 0, 0, 7, -6
8000, -94130, 0, 1, 7, -6
8000, -93330, 0, -1, 8, -6
8000, -92530, 0, 0, 8, -6
8000, -91730, 0, 0, 8, -6
8000, -90930, 0, 0, 8, -6
8000, -90130, 0, 0, 9, -6
8000, -89330, 0, 0, 9, -6
8000, -88530, 0, 0, 9, -7
8000, -87730, 0, 0, 9, -7
8000, -86930, 0, 0, 10, -7
8000, -86130, 0, 0, 10, -7
8000, -85330, 0, 0, 11, -7
8000, -84530, 0, 0, 11, -7
8000, -83730, 0, 0, 12, -7
8000, -82930, 0, 0, 12, -7
8000, -82130, 0, -1, 13, -7
8000, -81330, 0, 0, 13, -8
8000, -80530, 0, 0, 14, -8
8000, -79730, 0, 1, 14, -8
8000, -78930, 0, 0, 15, -8
8000, -78130, 0, 0, 14, -8
8000, -77330, 0, 0, 15, -9
8000, -76530, 0, 0, 16, -9
8000, -75730, 0, -1, 16, -9
8000, -74930, 0, 0, 17, -9
8000, -74130, 0, 0, 17, -9
8000, -73330, 0, -1, 18, -10
8000, -72530, 0, -1, 18, -10
8000, -71730, 0, -1, 19, -10
8000, -70930, 0, -1, 20, -11
8000, -70130, 0, -1, 21, -11
8000, -69330, 0, -1, 21, -11
8000, -68530, 0, -2, 23, -11
8000, -67730, 0, -2, 23, -12
8000, -66930, 0, -2, 24, -12
8000, -66130, 0, -2, 24, -12
8000, -65330, 0, -2, 26, -13
8000, -64530, 0, -3, 27, -13
8000, -63730, 0, -3, 27, -14
8000, -62930, 0, -3, 28, -14
8000, -62130, 0, -3, 29, -14
8000, -61330, 0, -4, 30, -15
8000, -60530, 0, -4, 31, -15
8000, -59730, 0, -4, 32, -16
8000, -58930, 0, -4, 34, -16
8000, -58130, 0, -5, 35, -17
8000, -57330, 0, -5, 36, -17
8000, -56530, 0, -6, 37, -17
8000, -55730, 0, -6, 38, -18
8000, -54930, 0, -7, 39, -19
8000, -54130, 0, -8, 41, -19
8000, -53330, 0, -8, 42, -19
8000, -52530, 0, -9, 43, -19
8000, -51730, 0, -9, 45, -20
8000, -50930, 0, -10, 46, -20
8000, -50130, 0, -11, 48, -20
8000, -49330, 0, -12, 49, -20
8000, -48530, 0, -14, 51, -20
8000, -47730, 0, -15, 52, -20
8000, -46930, 0, -16, 54, -20
8000, -46130, 0, -18, 55, -19
8000, -45330, 0, -20, 57, -20
8000, -44530, 0, -21, 59, -19
8000, -43730, 0, -24, 61, -18
8000, -42930, 0, -25, 62, -17
8000, -42130, 0, -28, 64, -16
8000, -41330, 0, -30, 65, -15
8000, -40530, 0, -33, 67, -14
8000, -39730, 0, -35, 68, -13
8000, -38930, 0, -37, 70, -12
8000, -38130, 0, -40, 71, -10
8000, -37330, 0, -42, 73, -9
8000, -36530, 0, -42, 74, -8
8000, -35730, 0, -44, 74, -8
8000, -34930, 0, -44, 76, -7
8000, -34130, 0, -45, 76, -6
8000, -33330, 0, -45, 77, -5
8000, -32530, 0, -45, 77, -4
8000, -31730, 0, -44, 78, -3
8000, -30930, 0, -44, 78, -2
8000, -30130, 0, -44, 78, -1
8000, -29330, 0, -43, 78, -1
8000, -28530, 0, -43, 78, 0
8000, -27730, 0, -42, 77, 0
8000, -26930, 0, -41, 77, 1
8000, -26130, 0, -41, 76, 2
8000, -25330, 0, -40, 75, 2
8000, -24530, 0, -39, 76, 3
8000, -23730, 0, -39, 74, 3
8000, -22930, 0, -38, 74, 3
8000, -22130, 0, -38, 74, 4
8000, -21330, 0, -37, 73, 5
8000, -20530, 0, -37, 72, 5
8000, -19730, 0, -36, 73, 6
8000, -18930, 0, -37, 71, 6
8000, -18130, 0, -36, 71, 6
8000, -17330, 0, -35, 70, 8
8000, -16530, 0, -36, 70, 8
8000, -15730, 0, -36, 69, 9
8000, -14930, 0, -36, 69, 9
8000, -14130, 0, -36, 69, 10
8000, -13330, 0, -36, 69, 10
8000, -12530, 0, -36, 68, 10
8000, -11730, 0, -35, 68, 11
8000, -10930, 0, -35, 67, 11
8000, -10130, 0, -34, 67, 11
8000, -9330, 0, -35, 66, 11
8000, -8530, 0, -34, 66, 11
8000, -7730, 0, -33, 65, 12
8000, -6930, 0, -32, 65, 11
8000, -6130, 0, -31, 64, 11
8000, -5330, 0, -29, 63, 11
8000, -4530, 0, -27, 62, 11
8000, -3730, 0, -25, 61, 10
8000, -2930, 0, -23, 60, 10
8000, -2130, 0, -21, 58, 10
8000, -1330, 0, -18, 57, 9
8000, -530, 0, -17, 56, 9
8270, 0, 0, -15, 55, 8
9070, 0, 0, -13, 55, 7
9870, 0, 0, -12, 58, 5
10670, 0, 0, -10, 57, 4
11470, 0, 0, -8, 58, 4
12270, 0, 0, -7, 59, 1
13070, 0, 0, -5, 59, 0
13870, 0, 0, -3, 60, -2
14670, 0, 0, -2, 61, -3
15470, 0, 0, 0, 61, -4
16000, -270, 0, 1, 63, -5
16000, -1070, 0, 1, 62, -4
16000, -1870, 0, 1, 63, -5
16000, -2670, 0, 0, 65, -5
16000, -3470, 0, 1, 66, -5
16000, -4270, 0, 1, 67, -4
16000, -5070, 0, 1, 68, -4
16000, -5870, 0, 0, 69, -4
16000, -6670, 0, 1, 71, -3
16000, -7470, 0, 0, 72, -3
16000, -8270, 0, -1, 73, -2
16000, -9070, 0, -1, 75, -2
16000, -9870, 0, -3, 76, -2
16000, -10670, 0, -3, 76, -2
16000, -11470, 0, -5, 77, -1
16000, -12270, 0, -6, 78, -1
16000, -13070, 0, -8, 79, 0
16000, -13870, 0, -10, 80, 0
16000, -14670, 0, -12, 81, 1
16000, -15470, 0, -14, 81, 0
16000, -16270, 0, -16, 82, 1
16000, -17070, 0, -17, 82, 1
16000, -17870, 0, -18, 83, 1
16000, -18670, 0, -20, 84, 1
16000, -19470, 0, -20, 84, 1
16000, -20270, 0, -21, 84, 1
16000, -21070, 0, -20, 84, 1
16000, -21870, 0, -21, 85, 0
16000, -22670, 0, -20, 85, 0
16000, -23470, 0, -20, 86, -1
16000, -24270, 0, -19, 86, -1
16000, -25070, 0, -18, 86, -2
16000, -25870, 0, -17, 87, -3
16000, -26670, 0, -16, 86, -4
16000, -27470, 0, -14, 87, -4
16000, -28270, 0, -13, 87, -5
16000, -29070, 0, -11, 87, -6
16000, -29870, 0, -9, 87, -6
16000, -30670, 0, -8, 87, -6
16000, -31470, 0, -7, 87, -7
16000, -32270, 0, -6, 87, -7
16000, -33070, 0, -4, 87, -8
16000, -33870, 0, -4, 86, -8
16000, -34670, 0, -3, 86, -8
16000, -35470, 0, -2, 86, -8
16000, -36270, 0, -2, 85, -8
16000, -37070, 0, -1, 84, -8
16000, -37870, 0, -1, 83, -8
16000, -38670, 0, -2, 82, -8
16000, -39470, 0, -1, 81, -8
16000, -40270, 0, -1, 80, -7
16000, -41070, 0, -2, 78, -7
16000, -41870, 0, -2, 76, -7
16000, -42670, 0, -2, 74, -7
16000, -43470, 0, -2, 73, -6
16000, -44270, 0, -2, 71, -6
16000, -45070, 0, -2, 69, -6
16000, -45870, 0, -2, 67, -6
16000, -46670, 0, -1, 65, -6
16000, -47470, 0, -1, 63, -5
16000, -48270, 0, -1, 61, -5
16000, -49070, 0, -2, 60, -5
16000, -49870, 0, -1, 58, -5
16000, -50670, 0, 0, 56, -4
16000, -51470, 0, 0, 54, -4
16000, -52270, 0, 0, 52, -4
16000, -53070, 0, 0, 51, -4
16000, -53870, 0, 0, 49, -4
16000, -54670, 0, 0, 47, -4
16000, -55470, 0, 1, 46, -4
16000, -56270, 0, 1, 44, -2
16000, -57070, 0, 0, 43, -3
16000, -57870, 0, 1, 41, -4
16000, -58670, 0, 1, 40, -3
16000, -59470, 0, 1, 39, -3
16000, -60270, 0, 1, 37, -3
16000, -61070, 0, 1, 36, -3
16000, -61870, 0, 1, 34, -3
16000, -62670, 0, 1, 34, -3
16000, -63470, 0, 1, 33, -3
16000, -64270, 0, 1, 31, -2
16000, -65070, 0, 1, 30, -2
16000, -65870, 0, 1, 29, -3
16000, -66670, 0, 2, 28, -2
16000, -67470, 0, 1, 27, -3
16000, -68270, 0, 1, 26, -2
16000, -69070, 0, 1, 25, -2
16000, -69870, 0, 1, 24, -2
16000, -70670, 0, 1, 24, -2
16000, -71470, 0, 2, 23, -2
16000, -72270, 0, 1, 22, -2
16000, -73070, 0, 1, 22, -2
16000, -73870, 0, 1, 21, -2
16000, -74670, 0, 1, 20, -2
16000, -75470, 0, 1, 19, -2
16000, -76270, 0, 1, 18, -2
16000, -77070, 0, 1, 18, -2
16000, -77870, 0, 2, 17, -2
16000, -78670, 0, 1, 16, -2
16000, -79470, 0, 1, 16, -2
16000, -80270, 0, 1, 15, -2
16000, -81070, 0, 1, 15, -2
16000, -81870, 0, 1, 14, -2
16000, -82670, 0, 1, 13, -2
16000, -83470, 0, 1, 13, -2
16000, -84270, 0, 1, 13, -2
16000, -85070, 0, 1, 12, -2
16000, -85870, 0, 1, 12, -2
16000, -86670, 0, 1, 11, -2
16000, -87470, 0, 2, 11, -2
16000, -88270, 0, 1, 10, -2
16000, -89070, 0, 1, 11, -2
16000, -89870, 0, 1, 10, -2
16000, -90670, 0, 1, 10, -2
16000, -91470, 0, 1, 9, -2
16000, -92270, 0, 2, 9, -2
16000, -93070, 0, 2, 10, -2
16000, -93870, 0, 1, 8, -2
16000, -94670, 0, 1, 8, -2
16000, -95470, 0, 1, 8, -2
16270, -96000, 0, 1, 8, -2
17070, -96000, 0, 0, 8, -1
17870, -96000, 0, 1, 7, -2
18670, -96000, 0, 1, 7, -1
19470, -96000, 0, 1, 8, -1
20270, -96000, 0, 1, 7, -1
21070, -96000, 0, 1, 7, 0
21870, -96000, 0, 2, 9, 0
22670, -96000, 0, 1, 7, 0
23470, -96000, 0, 1, 7, 1
24000, -95730, 0, 1, 7, 1
24000, -94930, 0, 1, 7, 1
24000, -94130, 0, 1, 7, 1
24000, -93330, 0, 2, 7, 1
24000, -92530, 0, 2, 8, 2
24000, -91730, 0, 1, 7, 2
24000, -90930, 0, 2, 8, 2
24000, -90130, 0, 2, 8, 2
24000, -89330, 0, 2, 8, 2
24000, -88530, 0, 1, 9, 2
24000, -87730, 0, 2, 9, 2
24000, -86930, 0, 2, 9, 2
24000, -86130, 0, 2, 10, 3
24000, -85330, 0, 2, 10, 3
24000, -84530, 0, 2, 10, 3
24000, -83730, 0, 2, 11, 3
24000, -82930, 0, 2, 12, 4
24000, -82130, 0, 2, 12, 4
24000, -81330, 0, 2, 12, 4
24000, -80530, 0, 2, 13, 4
24000, -79730, 0, 2, 13, 4
24000, -78930, 0, 3, 14, 5
24000, -78130, 0, 3, 14, 5
24000, -77330, 0, 2, 15, 5
24000, -76530, 0, 3, 16, 6
24000, -75730, 0, 3, 16, 6
24000, -74930, 0, 3, 17, 6
24000, -74130, 0, 3, 17, 5
24000, -73330, 0, 3, 18, 6
24000, -72530, 0, 4, 19, 7
24000, -71730, 0, 3, 19, 7
24000, -70930, 0, 4, 20, 7
24000, -70130, 0, 4, 21, 8
24000, -69330, 0, 4, 22, 8
24000, -68530, 0, 4, 23, 9
24000, -67730, 0, 4, 24, 9
24000, -66930, 0, 4, 24, 9
24000, -66130, 0, 5, 26, 9
24000, -65330, 0, 5, 27, 10
24000, -64530, 0, 5, 27, 10
24000, -63730, 0, 5, 28, 10
24000, -62930, 0, 5, 29, 11
24000, -62130, 0, 5, 30, 13
24000, -61330, 0, 6, 31, 12
24000, -60530, 0, 6, 33, 12
24000, -59730, 0, 7, 34, 12
24000, -58930, 0, 7, 35, 13
24000, -58130, 0, 7, 37, 13
24000, -57330, 0, 7, 38, 13
24000, -56530, 0, 8, 39, 14
24000, -55730, 0, 8, 41, 14
24000, -54930, 0, 9, 43, 14
24000, -54130, 0, 9, 45, 14
24000, -53330, 0, 10, 46, 15
24000, -52530, 0, 10, 48, 15
24000, -51730, 0, 11, 50, 15
24000, -50930, 0, 12, 53, 14
24000, -50130, 0, 13, 54, 14
24000, -49330, 0, 14, 56, 14
24000, -48530, 0, 14, 58, 13
24000, -47730, 0, 15, 60, 13
24000, -46930, 0, 16, 62, 13
24000, -46130, 0, 17, 65, 12
24000, -45330, 0, 19, 67, 10
24000, -44530, 0, 19, 70, 9
24000, -43730, 0, 21, 72, 8
24000, -42930, 0, 22, 75, 7
24000, -42130, 0, 24, 78, 5
24000, -41330, 0, 26, 80, 4
24000, -40530, 0, 27, 83, 2
24000, -39730, 0, 29, 85, 1
24000, -38930, 0, 30, 87, -1
24000, -38130, 0, 31, 90, -2
24000, -37330, 0, 32, 92, -3
24000, -36530, 0, 32, 94, -4
24000, -35730, 0, 32, 96, -5
24000, -34930, 0, 31, 97, -6
24000, -34130, 0, 29, 99, -7
24000, -33330, 0, 27, 100, -7
24000, -32530, 0, 25, 102, -8
24000, -31730, 0, 22, 103, -8
24000, -30930, 0, 21, 104, -8
24000, -30130, 0, 17, 104, -8
24000, -29330, 0, 15, 105, -9
24000, -28530, 0, 12, 106, -8
24000, -27730, 0, 10, 106, -8
24000, -26930, 0, 9, 106, -8
24000, -26130, 0, 7, 106, -8
24000, -25330, 0, 5, 107, -8
24000, -24530, 0, 5, 108, -7
24000, -23730, 0, 4, 106, -7
24000, -22930, 0, 2, 106, -7
24000, -22130, 0, 1, 107, -7
24000, -21330, 0, 1, 107, -7
24000, -20530, 0, 1, 106, -7
24000, -19730, 0, 2, 106, -8
24000, -18930, 0, 1, 106, -8
24000, -18130, 0, 1, 105, -7
24000, -17330, 0, 2, 105, -9
24000, -16530, 0, 3, 105, -10
24000, -15730, 0, 4, 104, -10
24000, -14930, 0, 5, 103, -11
24000, -14130, 0, 6, 102, -12
24000, -13330, 0, 7, 101, -13
24000, -12530, 0, 9, 101, -14
24000, -11730, 0, 10, 100, -14
24000, -10930, 0, 11, 98, -15
24000, -10130, 0, 12, 97, -16
24000, -9330, 0, 13, 95, -16
24000, -8530, 0, 13, 94, -17
24000, -7730, 0, 13, 91, -18
24000, -6930, 0, 14, 90, -18
24000, -6130, 0, 14, 88, -19
24000, -5330, 0, 15, 86, -19
24000, -4530, 0, 15, 84, -20
24000, -3730, 0, 15, 81, -20
24000, -2930, 0, 15, 79, -20
24000, -2130, 0, 14, 77, -20
24000, -1330, 0, 15, 74, -21
24000, -530, 0, 15, 72, -21
24270, 0, 0, 15, 70, -21
25070, 0, 0, 16, 71, -23
25870, 0, 0, 19, 72, -25
26670, 0, 0, 21, 72, -27
27470, 0, 0, 23, 73, -28
28270, 0, 0, 26, 72, -30
29070, 0, 0, 29, 72, -32
29870, 0, 0, 31, 72, -34
30670, 0, 0, 33, 72, -36
31470, 0, 0, 36, 71, -38
32000, -270, 0, 39, 71, -39
32000, -1070, 0, 38, 71, -39
32000, -1870, 0, 40, 73, -40
32000, -2670, 0, 42, 76, -40
32000, -3470, 0, 45, 79, -40
32000, -4270, 0, 46, 80, -40
32000, -5070, 0, 49, 84, -41
32000, -5870, 0, 53, 86, -41
32000, -6670, 0, 54, 88, -41
32000, -7470, 0, 56, 90, -39
32000, -8270, 0, 59, 94, -41
32000, -9070, 0, 61, 96, -40
32000, -9870, 0, 62, 98, -39
32000, -10670, 0, 63, 99, -38
32000, -11470, 0, 63, 101, -37
32000, -12270, 0, 64, 103, -35
32000, -13070, 0, 63, 104, -34
32000, -13870, 0, 63, 105, -33
32000, -14670, 0, 63, 107, -31
32000, -15470, 0, 62, 108, -30
32000, -16270, 0, 62, 109, -28
32000, -17070, 0, 61, 110, -26
32000, -17870, 0, 61, 110, -25
32000, -18670, 0, 59, 111, -23
32000, -19470, 0, 59, 112, -22
32000, -20270, 0, 58, 112, -20
32000, -21070, 0, 58, 113, -17
32000, -21870, 0, 57, 114, -18
32000, -22670, 0, 56, 114, -17
32000, -23470, 0, 56, 114, -16
32000, -24270, 0, 57, 114, -15
32000, -25070, 0, 57, 114, -14
32000, -25870, 0, 57, 114, -14
32000, -26670, 0, 60, 114, -13
32000, -27470, 0, 60, 114, -12
32000, -28270, 0, 63, 114, -12
32000, -29070, 0, 64, 114, -12
32000, -29870, 0, 64, 113, -10
32000, -30670, 0, 67, 113, -10
32000, -31470, 0, 69, 112, -10
32000, -32270, 0, 71, 112, -9
32000, -33070, 0, 73, 110, -8
32000, -33870, 0, 75, 109, -7
32000, -34670, 0, 77, 108, -6
32000, -35470, 0, 79, 106, -4
32000, -36270, 0, 80, 105, -3
32000, -37070, 0, 80, 103, -2
32000, -37870, 0, 81, 101, 0
32000, -38670, 0, 79, 98, 3
32000, -39470, 0, 78, 96, 5
32000, -40270, 0, 75, 93, 8
32000, -41070, 0, 72, 91, 9
32000, -41870, 0, 68, 87, 12
32000, -42670, 0, 63, 84, 15
32000, -43470, 0, 59, 81, 18
32000, -44270, 0, 55, 78, 21
32000, -45070, 0, 52, 75, 23
32000, -45870, 0, 47, 72, 26
32000, -46670, 0, 44, 69, 28
32000, -47470, 0, 40, 66, 29
32000, -48270, 0, 38, 63, 31
32000, -49070, 0, 35, 61, 32
32000, -49870, 0, 33, 58, 33
32000, -50670, 0, 30, 56, 34
32000, -51470, 0, 28, 54, 34
32000, -52270, 0, 26, 51, 34
32000, -53070, 0, 24, 49, 34
32000, -53870, 0, 23, 47, 34
32000, -54670, 0, 21, 45, 34
32000, -55470, 0, 20, 43, 33
32000, -56270, 0, 18, 41, 33
32000, -57070, 0, 17, 40, 32
32000, -57870, 0, 16, 38, 31
32000, -58670, 0, 16, 37, 30
32000, -59470, 0, 15, 36, 30
32000, -60270, 0, 14, 33, 29
32000, -61070, 0, 13, 33, 28
32000, -61870, 0, 12, 31, 28
32000, -62670, 0, 11, 29, 26
32000, -63470, 0, 11, 29, 25
32000, -64270, 0, 10, 28, 24
32000, -65070, 0, 9, 27, 24
32000, -65870, 0, 9, 25, 23
32000, -66670, 0, 9, 25, 22
32000, -67470, 0, 9, 23, 21
32000, -68270, 0, 8, 22, 21
32000, -69070, 0, 7, 21, 21
32000, -69870, 0, 7, 22, 19
32000, -70670, 0, 7, 20, 19
32000, -71470, 0, 7, 19, 18
32000, -72270, 0, 6, 18, 17
32000, -73070, 0, 6, 18, 16
32000, -73870, 0, 6, 17, 16
32000, -74670, 0, 7, 16, 15
32000, -75470, 0, 5, 16, 14
32000, -76270, 0, 5, 15, 14
32000, -77070, 0, 5, 14, 13
32000, -77870, 0, 5, 14, 13
32000, -78670, 0, 4, 14, 12
32000, -79470, 0, 4, 13, 12
32000, -80270, 0, 4, 13, 11
32000, -81070, 0, 4, 12, 11
32000, -81870, 0, 4, 12, 11
32000, -82670, 0, 4, 11, 10
32000, -83470, 0, 4, 11, 10
32000, -84270, 0, 3, 11, 10
32000, -85070, 0, 4, 10, 9
32000, -85870, 0, 3, 10, 8
32000, -86670, 0, 3, 9, 8
32000, -87470, 0, 3, 9, 8
32000, -88270, 0, 3, 9, 8
32000, -89070, 0, 3, 9, 7
32000, -89870, 0, 3, 8, 7
32000, -90670, 0, 3, 8, 7
32000, -91470, 0, 3, 7, 6
32000, -92270, 0, 2, 7, 5
32000, -93070, 0, 3, 7, 5
32000, -93870, 0, 2, 7, 5
32000, -94670, 0, 2, 7, 5
32000, -95470, 0, 3, 7, 5
32270, -96000, 0, 2, 6, 5
33070, -96000, 0, 2, 5, 5
33870, -96000, 0, 2, 6, 5
34670, -96000, 0, 2, 5, 5
35470, -96000, 0, 3, 5, 6
36270, -96000, 0, 2, 5, 6
37070, -96000, 0, 2, 5, 6
37870, -96000, 0, 2, 4, 6
38670, -96000, 0, 2, 5, 7
39470, -96000, 0, 2, 5, 7
40000, -95730, 0, 2, 4, 7
40000, -94930, 0, 3, 5, 7
40000, -94130, 0, 3, 4, 7
40000, -93330, 0, 4, 5, 8
40000, -92530, 0, 3, 4, 8
40000, -91730, 0, 3, 5, 8
40000, -90930, 0, 3, 5, 9
40000, -90130, 0, 2, 5, 9
40000, -89330, 0, 3, 5, 10
40000, -88530, 0, 3, 5, 10
40000, -87730, 0, 3, 6, 10
40000, -86930, 0, 3, 6, 11
40000, -86130, 0, 4, 6, 11
40000, -85330, 0, 4, 7, 12
40000, -84530, 0, 4, 7, 12
40000, -83730, 0, 4, 7, 13
40000, -82930, 0, 4, 7, 14
40000, -82130, 0, 4, 7, 14
40000, -81330, 0, 4, 8, 15
40000, -80530, 0, 5, 8, 15
40000, -79730, 0, 6, 9, 15
40000, -78930, 0, 5, 9, 17
40000, -78130, 0, 5, 9, 17
40000, -77330, 0, 5, 9, 18
40000, -76530, 0, 5, 10, 19
40000, -75730, 0, 6, 10, 20
40000, -74930, 0, 6, 10, 20
40000, -74130, 0, 6, 11, 22
40000, -73330, 0, 7, 11, 22
40000, -72530, 0, 6, 12, 23
40000, -71730, 0, 8, 12, 24
40000, -70930, 0, 8, 13, 25
40000, -70130, 0, 8, 13, 26
40000, -69330, 0, 9, 14, 27
40000, -68530, 0, 9, 14, 28
40000, -67730, 0, 10, 15, 29
40000, -66930, 0, 10, 16, 31
40000, -66130, 0, 11, 16, 31
40000, -65330, 0, 11, 17, 33
40000, -64530, 0, 12, 18, 34
40000, -63730, 0, 13, 18, 36
40000, -62930, 0, 14, 19, 37
40000, -62130, 0, 14, 20, 38
40000, -61330, 0, 15, 21, 40
40000, -60530, 0, 16, 22, 41
40000, -59730, 0, 17, 23, 42
40000, -58930, 0, 19, 24, 43
40000, -58130, 0, 19, 25, 45
40000, -57330, 0, 21, 26, 46
40000, -56530, 0, 23, 28, 48
40000, -55730, 0, 24, 29, 50
40000, -54930, 0, 27, 30, 50
40000, -54130, 0, 27, 31, 52
40000, -53330, 0, 29, 33, 52
40000, -52530, 0, 32, 35, 54
40000, -51730, 0, 35, 37, 55
40000, -50930, 0, 37, 38, 55
40000, -50130, 0, 39, 40, 56
40000, -49330, 0, 43, 42, 56
40000, -48530, 0, 47, 44, 55
40000, -47730, 0, 51, 46, 55
40000, -46930, 0, 55, 48, 55
40000, -46130, 0, 60, 51, 53
40000, -45330, 0, 65, 54, 51
40000, -44530, 0, 71, 56, 49
40000, -43730, 0, 76, 59, 46
40000, -42930, 0, 84, 61, 43
40000, -42130, 0, 91, 64, 39
40000, -41330, 0, 99, 69, 36
40000, -40530, 0, 106, 70, 32
40000, -39730, 0, 114, 73, 28
40000, -38930, 0, 122, 75, 24
40000, -38130, 0, 129, 78, 20
40000, -37330, 0, 135, 81, 17
40000, -36530, 0, 138, 83, 13
40000, -35730, 0, 142, 86, 10
40000, -34930, 0, 143, 88, 7
40000, -34130, 0, 144, 90, 4
40000, -33330, 0, 143, 91, 2
40000, -32530, 0, 141, 93, -1
40000, -31730, 0, 141, 94, -4
40000, -30930, 0, 139, 96, -5
40000, -30130, 0, 137, 97, -7
40000, -29330, 0, 135, 98, -9
40000, -28530, 0, 133, 99, -11
40000, -27730, 0, 132, 99, -12
40000, -26930, 0, 130, 99, -14
40000, -26130, 0, 128, 100, -15
40000, -25330, 0, 126, 100, -17
40000, -24530, 0, 125, 100, -18
40000, -23730, 0, 124, 100, -20
40000, -22930, 0, 122, 100, -21
40000, -22130, 0, 122, 100, -23
40000, -21330, 0, 121, 99, -24
40000, -20530, 0, 121, 98, -26
40000, -19730, 0, 120, 98, -28
40000, -18930, 0, 122, 98, -30
40000, -18130, 0, 120, 97, -33
40000, -17330, 0, 121, 96, -35
40000, -16530, 0, 121, 95, -38
40000, -15730, 0, 123, 95, -40
40000, -14930, 0, 124, 93, -43
40000, -14130, 0, 124, 92, -46
40000, -13330, 0, 124, 91, -48
40000, -12530, 0, 125, 90, -51
40000, -11730, 0, 126, 89, -54
40000, -10930, 0, 125, 87, -55
40000, -10130, 0, 124, 85, -57
40000, -9330, 0, 124, 85, -59
40000, -8530, 0, 123, 82, -61
40000, -7730, 0, 119, 80, -62
